ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status
1922,Nakhat Alshraq,26.2829359,50.2191783,restaurant,4.3,1457,OPERATIONAL
1923,Oah Yamal Restaurant,26.2840072,50.2203404,restaurant,4,7358,OPERATIONAL
1924,Petro,26.3020587,50.1375605,restaurant,3.7,6,OPERATIONAL
1925,This your time - هذا وقتك,26.3005231,50.148579,restaurant,4.9,7,OPERATIONAL
1926,STAKT BURGER,26.3000393,50.1741296,restaurant,4.4,2501,OPERATIONAL
1927,Lebdah Palace Restaurant,26.3039044,50.1750869,restaurant,4.2,2160,OPERATIONAL
1928,A PLUS,26.2995741,50.1739508,restaurant,4.3,1487,OPERATIONAL
1929,ARCHI ارتشي,26.2986126,50.1898021,restaurant,4.3,421,OPERATIONAL
1930,EXPEC & Engineering Dining Hall,26.3123171,50.1302216,restaurant,2.3,3,OPERATIONAL
1931,كراي Cry,26.3224887,50.1555846,restaurant,3.6,125,OPERATIONAL
1932,The Specialist,26.3229082,50.1588763,restaurant,4.3,563,OPERATIONAL
1933,Falafel Pie,26.3222792,50.1575252,restaurant,4,225,OPERATIONAL
1934,Days Burger,26.322439400000004,50.155548,restaurant,4.7,1745,OPERATIONAL
1935,مطعم ومطبخ دانه - Dana Catering,26.3230687,50.1600068,restaurant,4,249,OPERATIONAL
1936,Bake Home,26.3227198,50.1591133,restaurant,4.1,390,OPERATIONAL
1937,معجنات نسائم الشام,26.3229253,50.1589162,restaurant,4.4,178,OPERATIONAL
1938,BurgerFuel Amwaj Mall,26.3104745,50.1689634,restaurant,4.3,1734,OPERATIONAL
1939,The Peak Dhahran | ذا بيك الظهران,26.3174974,50.1673494,restaurant,3.9,131,OPERATIONAL
1940,LMK,26.3076203,50.1808174,restaurant,4.5,1154,OPERATIONAL
1941,Section-B,26.3063843,50.1833083,restaurant,4.3,2055,OPERATIONAL
1942,Deep Fries,26.3027176,50.1809839,restaurant,4.6,1635,OPERATIONAL
1943,Waraq 3nb Station,26.3059512,50.190455,restaurant,4.4,1176,OPERATIONAL
1944,The Cuts Urban Kitchen,26.3054899,50.1939962,restaurant,4.1,3066,OPERATIONAL
1945,Shawarmer | شاورمر,26.3043839,50.197972400000005,restaurant,4,3183,OPERATIONAL
1946,OAKBERRY Acai,26.3052063,50.1947742,restaurant,4.4,415,OPERATIONAL
1947,First Flavor Restaurant,26.2997305,50.2149144,restaurant,4.1,906,OPERATIONAL
1948,Baytoti | بيتوتي,26.30359,50.205507,restaurant,4.6,3968,OPERATIONAL
1949,Sikka Karak,26.300733200000003,50.2149289,restaurant,4.3,1136,OPERATIONAL
1950,KAMAJ Restaurant مطعم كماج,26.3030876,50.2114469,restaurant,4.3,963,OPERATIONAL
1951,عم سمير بتاع الفطير,26.3046364,50.2233172,restaurant,4.6,4437,OPERATIONAL
1952,Buffet Baba Nawaf,26.3334545,50.1487269,restaurant,4,424,OPERATIONAL
1953,أو مطعم المنظره Foal Al Dana,26.3335135,50.1480961,restaurant,3.9,828,OPERATIONAL
1954,Chick-ed تشيك-اد,26.3330356,50.1488294,restaurant,4.6,466,OPERATIONAL
1955,بوفيه زاويه الأمين,26.3322931,50.145072600000006,restaurant,3.5,32,OPERATIONAL
1956,Chineese Noodle,26.3332261,50.1497397,restaurant,3.9,26,OPERATIONAL
1957,Ninja Store,26.3274257,50.1511207,restaurant,3.5,6,OPERATIONAL
1958,Snackbar,26.3270823,50.1369003,restaurant,5,2,OPERATIONAL
1959,مطعم عنجر للمعجنات والشاورما Anjar Restaurant,26.3235229,50.163081,restaurant,4.1,452,OPERATIONAL
1960,ADNOC Service Station | Qurtuba District 1 (2019),26.3383637,50.1982106,restaurant,4.5,60,OPERATIONAL
1961,Wallflower,26.3279516,50.1801667,restaurant,4.5,560,OPERATIONAL
1962,SALATA | سلاته,26.3190225,50.2079728,restaurant,4.2,1043,OPERATIONAL
1963,KORK,26.3199623,50.216707,restaurant,4.5,1592,OPERATIONAL
1964,ثندر THNDR l,26.3193618,50.207309,restaurant,4.1,506,OPERATIONAL
1965,Barn's | بارنز,26.32004,50.216398,restaurant,4.3,103,OPERATIONAL
1966,ADNOC Service Station | Khobar Corniche (2071),26.3187456,50.2229266,restaurant,4.2,178,OPERATIONAL
1967,BRK Burger,26.3211754,50.2216464,restaurant,4.5,618,OPERATIONAL
1968,سلايدركود Slider Code,26.3195694,50.222797,restaurant,4.1,468,OPERATIONAL
1969,Hard Eight Burger | هارد ايت برجر,26.3178057,50.2231692,restaurant,4.7,1109,OPERATIONAL
1970,Naya Daur,26.3198487,50.2217187,restaurant,4.5,2024,OPERATIONAL
1971,Zankil,26.3179245,50.2229334,restaurant,4.4,2695,OPERATIONAL
1972,The Butcher Shop & Grill,26.3195224,50.22185,restaurant,4.5,3526,OPERATIONAL
1973,Krusty Krab,26.3357724,50.2755447,restaurant,4.4,30,OPERATIONAL
1974,Dar Hira Restaurant,26.3582933,50.0629566,restaurant,4.1,287,OPERATIONAL
1975,Al Basel Broasted -بروست الباسل,26.359403,50.0647139,restaurant,3.7,242,OPERATIONAL
1976,ميرلوس للمأكولات البحرية والهندية,26.3544381,50.0770142,restaurant,4.9,561,OPERATIONAL
1977,برجر مشوي على الفحم,26.3564557,50.0764041,restaurant,3.9,146,OPERATIONAL
1978,دواجن الفاخرية,26.3499468,50.0738315,restaurant,4.1,35,OPERATIONAL
1979,Al-Sharqya Al-Bokhary Restaurant,26.3535566,50.0718262,restaurant,3.8,137,OPERATIONAL
1980,Barn's | بارنز,26.358683,50.0749212,restaurant,4.3,88,OPERATIONAL
1981,BD Broasted بروستد,26.353307500000003,50.0719012,restaurant,4.3,71,OPERATIONAL
1982,كفتيريا منى الدوسري,26.3564617,50.0764829,restaurant,3.7,42,OPERATIONAL
1983,فوال صباح الخير الأفغاني,26.3509607,50.0935997,restaurant,3.4,23,OPERATIONAL
1984,بوفية مذاق الشعله,26.3553099,50.0709602,restaurant,3.7,21,OPERATIONAL
1985,مخبز و فوال نور الصباح,26.3542184,50.0771794,restaurant,3.7,26,OPERATIONAL
1986,دوشا كيتشن,26.3522332,50.0949288,restaurant,5,5,OPERATIONAL
1987,My INDOMI,26.3522401,50.0947812,restaurant,5,2,OPERATIONAL
1988,Tasty Catering,26.3499468,50.1330822,restaurant,3.5,92,OPERATIONAL
1989,مطعم دوسه للوجبات السريعه Indian Resturant,26.3499396,50.1325548,restaurant,4.3,19,OPERATIONAL
1990,Saturn Bakery,26.3444282,50.1854185,restaurant,4.8,164,OPERATIONAL
1991,Wadi AlSur AlBokhari Restaurant,26.3373127,50.1663704,restaurant,3.6,294,OPERATIONAL
1992,Qaal,26.3428574,50.18232820000001,restaurant,4.3,496,OPERATIONAL
1993,We! Burgers,26.3426859,50.1818766,restaurant,3.3,72,OPERATIONAL
1994,دوار مشراق,26.3443642,50.1853852,restaurant,4.2,35,OPERATIONAL
1995,بوفية,26.3442837,50.1796306,restaurant,4.1,18,OPERATIONAL
1996,Yummie noodles | يم مي نودلز,26.34268,50.1818563,restaurant,3.2,23,OPERATIONAL
1997,مخبز وفوال الرباط,26.3381362,50.165544,restaurant,2.7,16,OPERATIONAL
1998,مطعم ديار الكرام,26.3379169,50.166408,restaurant,5,1,OPERATIONAL
1999,بازار النكهات/Flavor's bazzar,26.3443447,50.1854061,restaurant,4.5,2,OPERATIONAL
2000,El Panero Restaurant,26.3527796,50.2113641,restaurant,4.7,371,OPERATIONAL
2001,ستيج برجر Stage Burger,26.3511441,50.2119686,restaurant,4.4,399,OPERATIONAL
2002,مطعم فوال تراث مأرب,26.3738328,50.1029036,restaurant,4.4,732,OPERATIONAL
2003,سلايت برجر Slight Burger,26.3708653,50.0947048,restaurant,4.8,407,OPERATIONAL
2004,Healthy spoon,26.3707772,50.0945466,restaurant,4.7,133,OPERATIONAL
2005,Subway,26.371522,50.089795,restaurant,4.2,254,OPERATIONAL
2006,شاورما سمير,26.3714005,50.0896091,restaurant,4,594,OPERATIONAL
2007,مطعم بوابه البخاري,26.3730422,50.1004377,restaurant,3.3,266,OPERATIONAL
2008,بوفيه,26.3699337,50.105529,restaurant,5,15,OPERATIONAL
2009,إستراحة الشبعان للسندوتشات والوجبات الخفيفة,26.3759544,50.1112795,restaurant,4.5,11,OPERATIONAL
2010,سندوتشات المختص,26.3755418,50.118767,restaurant,4,4,OPERATIONAL
2011,Veal - ڤيل برجر,26.3729845,50.127346,restaurant,5,1,OPERATIONAL
2012,Diyafat Alhana Boofiya,26.3714064,50.1748511,restaurant,3.4,99,OPERATIONAL
2013,Al Youm Dining Hall,26.3787367,50.1709101,restaurant,4,16,OPERATIONAL
2014,مطعم ألف ليلة,26.370303,50.179459,restaurant,3.7,3,OPERATIONAL
2015,مطعم ومطبخ عزيمة,26.3727948,50.1786385,restaurant,4.1,14,OPERATIONAL
2016,Chubby B,26.359429,50.2072034,restaurant,4.1,659,OPERATIONAL
2017,Modawar | مدور,26.381077500000004,50.0565202,restaurant,4.3,527,OPERATIONAL
2018,سمك و بهار,26.3708134,50.085049,restaurant,4.3,426,OPERATIONAL
2019,OLABS | اولابز,26.3763742,50.0889491,restaurant,4,220,OPERATIONAL
2020,We Burger,26.3834418,50.0968191,restaurant,4,588,OPERATIONAL
2021,Kitchen And Mandi Jamiyin,26.3940617,50.09748,restaurant,4.4,265,OPERATIONAL
2022,Thoug Restaurant,26.3923658,50.0920763,restaurant,4.1,423,OPERATIONAL
2023,Same burger,26.3759409,50.088724,restaurant,4.1,147,OPERATIONAL
2024,خلية فوز,26.3820451,50.1043541,restaurant,4.4,235,OPERATIONAL
2025,90'S BROASTED بروستد٩٠,26.3852187,50.1044419,restaurant,4,472,OPERATIONAL
2026,Domino's Pizza,26.3816309,50.1034545,restaurant,3.7,285,OPERATIONAL
2027,Wadi Aldoor,26.3834844,50.1036531,restaurant,4,732,OPERATIONAL
2028,كيتو اكسبرس Keto Express,26.3821208,50.1043555,restaurant,4.5,130,OPERATIONAL
2029,pep & co,26.3818229,50.1034885,restaurant,4.2,329,OPERATIONAL
2030,Nuzha Marvels Snacks,26.3851204,50.1044374,restaurant,4.2,289,OPERATIONAL
2031,دولمة | Dolma,26.3826241,50.1043269,restaurant,3.7,50,OPERATIONAL
2032,Harmony Food,26.3816537,50.1034528,restaurant,4.1,474,OPERATIONAL
2033,Wafflelicious وافليشز,26.3826569,50.1043061,restaurant,4,485,OPERATIONAL
2034,Popeyes - Orange Gas Station - King Faisal Rd.,26.379669,50.195748,restaurant,4.9,56,OPERATIONAL
2035,Triple H,26.388178,50.235241,restaurant,4.5,2,OPERATIONAL
2036,KFC,26.3950165,50.078231,restaurant,4,183,OPERATIONAL
2037,EL TACORIA | ال تاكوريا,26.4072304,50.108123,restaurant,4.1,178,OPERATIONAL
2038,Kebdat Hijazi,26.406444000000004,50.107556,restaurant,4,459,OPERATIONAL
2039,Maestro Pizza,26.4094413,50.1098284,restaurant,3.9,791,OPERATIONAL
2040,Zahid Tractor Staff Cafeteria,26.4075994,50.1558806,restaurant,5,3,OPERATIONAL
2041,Food Savvy KSA,26.4126392,50.1697873,restaurant,4.1,9,OPERATIONAL
2042,وعلیکم,26.4133574,50.1652392,restaurant,No rating,No reviews,OPERATIONAL
2043,إستراحة صالح العلياني,26.1648146,50.1546978,restaurant,4.2,101,OPERATIONAL
2044,برجر المشوي,26.1527177,50.1560443,restaurant,3.8,32,OPERATIONAL
2045,مطاعم التركستاني البخاري 10,26.1526336,50.1567332,restaurant,3.6,37,OPERATIONAL
2046,فوال افغاني,26.1526013,50.1569297,restaurant,3.6,68,OPERATIONAL
2047,Maestro Pizza,26.1789852,50.163895700000005,restaurant,3.4,130,OPERATIONAL
2048,راعى البروستد - Rayealbroasted,26.178955,50.1573621,restaurant,4.1,165,OPERATIONAL
2049,مطاعم وقت المندي,26.1743809,50.1546733,restaurant,3.6,259,OPERATIONAL
2050,Leros Restaurant,26.1891841,50.0205983,restaurant,4.2,231,OPERATIONAL
2051,Half Moon Restaurant,26.200829,50.0274585,restaurant,3.8,2119,OPERATIONAL
2052,مطاعم أليان البخاري,26.2021243,50.0248722,restaurant,3.2,100,OPERATIONAL
2053,فوال نور الصباح,26.202603600000003,50.0251883,restaurant,3.8,34,OPERATIONAL
2054,BROASTED ZIYAD,26.2021574,50.0248715,restaurant,3.9,95,OPERATIONAL
2055,بوفية جزيرة الشواطئ,26.1945049,50.0240362,restaurant,3.1,112,OPERATIONAL
2056,مفنتك / فرع بنانا بيتش,26.2049609,50.0279978,restaurant,4.3,9,OPERATIONAL
2057,Titus food truck,26.2007359,50.02963270000001,restaurant,5,5,OPERATIONAL
2058,Anchor burger,26.2060723,50.0279155,restaurant,2.3,3,OPERATIONAL
2059,مطعم جزيرة الشواطئ,26.194751,50.0466215,restaurant,3.3,24,OPERATIONAL
2060,مطعم وجه القمر,26.198176,50.0464854,restaurant,2.3,3,OPERATIONAL
2061,بوفيه يمني,26.1982722,50.0466758,restaurant,4,8,OPERATIONAL
2062,مطعم زعيله عبدالهادي,26.1981594,50.0469172,restaurant,No rating,No reviews,OPERATIONAL
2063,مندي شيف الخليج,26.1875919,50.1597507,restaurant,4,181,OPERATIONAL
2064,Barn's | بارنز,26.1864189,50.1595907,restaurant,4,53,OPERATIONAL
2065,مطعم شاشليك,26.1874763,50.1597712,restaurant,4.1,130,OPERATIONAL
2066,برجرالمشوي Burger al Mashwi,26.1869979,50.1596518,restaurant,4,27,OPERATIONAL
2067,بوفيه دراقة لتقديم الوجبات,26.1906398,50.1592405,restaurant,4.4,15,OPERATIONAL
2068,بوفية كنز القناعة للوجبات السريعة,26.1866617,50.1598056,restaurant,3.9,12,OPERATIONAL
2069,Guest Welcome Bukhari Restaurant,26.1874897,50.1598285,restaurant,3.5,2,OPERATIONAL
2070,كرم البحر,26.1874339,50.1597454,restaurant,4.7,28,OPERATIONAL
2071,بوفية جبل اب لتقديم الوجبات,26.1906504,50.159332,restaurant,4.9,16,OPERATIONAL
2072,كفتريا المذاق اليمني,26.1866531,50.1598605,restaurant,3.1,7,OPERATIONAL
2073,مطعم عشق البحر,26.1852033,50.1646774,restaurant,3.5,192,OPERATIONAL
2074,مطابخ الفال والعقال,26.1882586,50.1826112,restaurant,4.7,44,OPERATIONAL
2075,bunchies restaurant,26.1846625,50.1647134,restaurant,4.5,19,OPERATIONAL
2076,مطعم نقطة لذيذة,26.1840662,50.1647328,restaurant,4.3,62,OPERATIONAL
2077,شاورما تلال الخبر,26.1839081,50.1648057,restaurant,3,8,OPERATIONAL
2078,شاورما أسطا غازي,26.1965632,50.1931597,restaurant,4.5,220,OPERATIONAL
2079,Kebda Hejazi,26.1993854,50.1951833,restaurant,4.2,384,OPERATIONAL
2080,فلافل لبنان,26.2006292,50.2048993,restaurant,3.9,381,OPERATIONAL
2081,FISHPY Seafood restaurant .مطعم فيشبي للمأكولات البحرية,26.2009041,50.210404,restaurant,4.3,426,OPERATIONAL
2082,Ahla Bokhari Guests Restaurant,26.2008591,50.2105628,restaurant,3.7,333,OPERATIONAL
2083,مطعم مرنان,26.2008824,50.2102453,restaurant,4,104,OPERATIONAL
2084,Subway,26.2019375,50.1951875,restaurant,4.3,399,OPERATIONAL
2085,Manoosha Alreef,26.2009821,50.194418600000006,restaurant,3.9,894,OPERATIONAL
2086,اصل البرجر TBO,26.2007091,50.1944492,restaurant,4.9,1676,OPERATIONAL
2087,Barn's | بارنز,26.2151786,50.21302490000001,restaurant,3.9,31,OPERATIONAL
2088,بوفية صلاح للوجبات السريعة,26.2151652,50.2129597,restaurant,4.1,23,OPERATIONAL
2089,بوفيه بدر اللامع للوجبات السريعة,26.2301096,49.9975632,restaurant,3.8,5,OPERATIONAL
2090,مطعم أبو حدرية,26.2308805,49.9976037,restaurant,3.3,14,OPERATIONAL
2091,برج القاهره,26.2361248,50.0393017,restaurant,No rating,No reviews,OPERATIONAL
2092,استراحة زواية المدينة,26.2361248,50.0393017,restaurant,4.3,4,OPERATIONAL
2093,Bnbns bites,26.2361248,50.0393017,restaurant,No rating,No reviews,OPERATIONAL
2094,بوفيه بحر السعادة,26.2240156,50.1965946,restaurant,4.1,110,OPERATIONAL
2095,مطاعم ومطابخ اهل الجنوب,26.2171531,50.2072962,restaurant,3.8,129,OPERATIONAL
2096,بوفية ركن المتخصصون لتقديم الوجبات,26.2494267,50.1992261,restaurant,3.8,13,OPERATIONAL
2097,بوفيه ريناد,26.2590593,50.1915911,restaurant,5,2,OPERATIONAL
2098,مطعم روحان,26.2592487,50.1924113,restaurant,5,1,OPERATIONAL
2099,مطعم تلال البهارات,26.2575333,50.1979751,restaurant,No rating,No reviews,OPERATIONAL
2100,Kudu - Dhahran Center,26.2792681,50.20806400000001,restaurant,3.9,1094,OPERATIONAL
2101,Domino’s Pizza,26.2908311,50.1805653,restaurant,3.7,260,OPERATIONAL
2102,Royal Gulf Chinese Restaurant,26.2906006,50.1798432,restaurant,4.1,965,OPERATIONAL
2103,Canton | كانتون,26.2897863,50.1811964,restaurant,4.2,605,OPERATIONAL
2104,Costa Coffee,26.289806,50.181026,restaurant,4.6,366,OPERATIONAL
2105,McDonald's,26.28333,50.197963,restaurant,4,5109,OPERATIONAL
2106,Mr. Chicken,26.3142087,50.1480164,restaurant,3.4,20,OPERATIONAL
2107,She Station,26.3032044,50.2270309,restaurant,4.3,6,OPERATIONAL
2108,Merge Restaurant,26.3284234,50.1805073,restaurant,4,777,OPERATIONAL
2109,Flamin' (Pickup and Delivery),26.3280462,50.1798471,restaurant,3.6,28,OPERATIONAL
2110,بوفية تسالي العربية لتقديم الوجبات,26.3231654,50.17994600000001,restaurant,3.4,5,OPERATIONAL
2111,بوفية زينب,26.3232,50.1802673,restaurant,3.7,24,OPERATIONAL
2112,Gulf Chef Restaurant,26.328114900000003,50.1807967,restaurant,3.2,6,OPERATIONAL
2113,Golden belt alkhobar,26.3182289,50.193942,restaurant,3,1,OPERATIONAL
2114,Almangour mall 1- LAKATOR DHAHRAN,26.3117959,50.1769682,restaurant,No rating,No reviews,OPERATIONAL
2115,Lucca Steak House,26.314488200000003,50.2163839,restaurant,4.3,3816,OPERATIONAL
2116,Ola Amor اولا امور,26.3231921,50.2286257,restaurant,3.7,1335,OPERATIONAL
2117,مطعم القرش الأسود BlackShark,26.3350882,50.0124009,restaurant,4.9,23,OPERATIONAL
2118,مطعم الشيف زوز,26.3488425,50.0479395,restaurant,4.7,142,OPERATIONAL
2119,برج التوت,26.3484283,50.049929600000006,restaurant,4.7,118,OPERATIONAL
2120,مطعم ظبي الجنوب,26.3458595,50.0431518,restaurant,4.1,331,OPERATIONAL
2121,Barn's | بارنز,26.3492783,50.0533813,restaurant,4.4,54,OPERATIONAL
2122,Domino's,26.330669900000004,50.162276,restaurant,3.9,437,OPERATIONAL
2123,Hala Marib Buffet,26.3319384,50.1611186,restaurant,4.4,70,OPERATIONAL
2124,المشوى العنابي | Ennabi Grill,26.331342300000003,50.1622421,restaurant,3.1,209,OPERATIONAL
2125,The Sushi Bar,26.3301815,50.1625701,restaurant,4.4,454,OPERATIONAL
2126,Mishwar,26.3269155,50.1678091,restaurant,3.4,462,OPERATIONAL
2127,Hardee's,26.3307492,50.1624031,restaurant,3.9,332,OPERATIONAL
2128,The Bowl,26.3252038,50.207935600000006,restaurant,4.2,407,OPERATIONAL
2129,Pizza Hut,26.3280628,50.2135293,restaurant,3.8,57,OPERATIONAL
2130,Ole Lounge - Pavilion,26.3307007,50.2130055,restaurant,4.7,110,OPERATIONAL
2131,ستيك هاوس,26.3256532,50.2218529,restaurant,No rating,No reviews,OPERATIONAL
2132,Zam Zam Restaurant,26.366002100000003,50.031506,restaurant,4.1,18,OPERATIONAL
2133,مطعم التنين الأخضر,26.363848,50.0297772,restaurant,4,144,OPERATIONAL
2134,مطعم روزانا,26.3637645,50.0297748,restaurant,4.2,106,OPERATIONAL
2135,مطعم ومقهى مساءات Masaat Restaurants and Coffee,26.3671629,50.0332005,restaurant,4.8,53,OPERATIONAL
2136,مطعم خيرات الدهناء للأكلات الشعبية,26.3660032,50.0322042,restaurant,4.4,38,OPERATIONAL
2137,مطعم تثليث البخاري,26.3664255,50.0320955,restaurant,3,16,OPERATIONAL
2138,مطعم لؤلؤة ذهبيه,26.363987100000003,50.0295717,restaurant,4.7,18,OPERATIONAL
2139,مطعم أصول الشام,26.3629868,50.0365991,restaurant,4.2,35,OPERATIONAL
2140,بوفية يوم و كرك للتقديم الوجبات,26.364461,50.0293216,restaurant,3.7,6,OPERATIONAL
2141,Domino's Pizza,26.3661665,50.0705941,restaurant,3.8,268,OPERATIONAL
2142,Lataif Altaif,26.3450099,50.1375719,restaurant,4.1,261,OPERATIONAL
2143,كرك بلال,26.3474249,50.141623,restaurant,3.7,286,OPERATIONAL
2144,مطعم ولاونج زينيا | Zinnia Resto Cafe,26.3513122,50.2113117,restaurant,4.6,388,OPERATIONAL
2145,Carpet Cafe & Brunch,26.3514665,50.2115244,restaurant,4.6,552,OPERATIONAL
2146,كاريبو كوفي - Caribou Coffee,26.35459,50.209157,restaurant,4.1,211,OPERATIONAL
2147,متكتك | شرفات بارك MTKTK,26.3511751,50.2110656,restaurant,4.3,317,OPERATIONAL
2148,EZCONE إيزيكون,26.351993,50.211566,restaurant,4.4,401,OPERATIONAL
2149,Masami Sushi,26.3512025,50.2109514,restaurant,4.3,157,OPERATIONAL
2150,Crepeaffaire,26.3513276,50.2113076,restaurant,3.6,58,OPERATIONAL
2151,Just Sandwich KSA,26.3527909,50.2113365,restaurant,No rating,No reviews,OPERATIONAL
2152,فوال حسن يوسف,26.3673297,50.0343146,restaurant,3.5,57,OPERATIONAL
2153,نص محمر,26.366548,50.0373709,restaurant,4.7,135,OPERATIONAL
2154,مطعم طعمية علي الحطب,26.377909,50.0489756,restaurant,3.6,406,OPERATIONAL
2155,Kudu - Taiba District,26.3687859,50.0538954,restaurant,4,828,OPERATIONAL
2156,دكان فلافل,26.3751108,50.0439837,restaurant,4.5,1274,OPERATIONAL
2157,مطعم الأرز الذهبي,26.3699175,50.0574271,restaurant,4.4,403,OPERATIONAL
2158,BURGER SITE FAISALIYA,26.3818783,50.0473773,restaurant,3.9,213,OPERATIONAL
2159,مطعم خاشوقه khashoga Restaurant,26.3765318,50.0468597,restaurant,4.4,558,OPERATIONAL
2160,مطاعم بحريات خليجي للأسماك الطازجة,26.3820946,50.0550939,restaurant,4.1,917,OPERATIONAL
2161,Herfy,26.3703086,50.0654456,restaurant,3.7,1514,OPERATIONAL
2162,مطعم رزة وأكثر,26.3631004,50.1993973,restaurant,4.4,300,OPERATIONAL
2163,عريكة ماضينا,26.3628516,50.1976373,restaurant,4.5,711,OPERATIONAL
2164,Greatza Restaurant | مطعم قريتزا,26.3630602,50.1993635,restaurant,4.7,1003,OPERATIONAL
2165,"L'ETO caffe - Nakheel Mall, Dammam",26.3902152,50.0370446,restaurant,4.6,3635,OPERATIONAL
2166,DAZZLING CAFE,26.3911823,50.0382165,restaurant,4.6,648,OPERATIONAL
2167,لمة كرك,26.3927009,50.0314145,restaurant,4.1,138,OPERATIONAL
2168,Poshak,26.3908119,50.0393829,restaurant,4,476,OPERATIONAL
2169,بوفية مزن المطار,26.3951827,50.0367204,restaurant,4.3,109,OPERATIONAL
2170,Paul Bakery & Restaurant,26.3901362,50.0374805,restaurant,4.5,1108,OPERATIONAL
2171,Adukkala Restaurant,26.3938079,50.03400870000001,restaurant,4.6,56,OPERATIONAL
2172,Herfy,26.3913672,50.0374279,restaurant,2.4,37,OPERATIONAL
2173,Popeyes,26.3903395,50.0376398,restaurant,4.5,285,OPERATIONAL
2174,Ennabi Grill,26.390597,50.066723,restaurant,3.8,2993,OPERATIONAL
2175,Herfy,26.4007883,50.105037,restaurant,3.5,899,OPERATIONAL
2176,فوال حي الجامعيين,26.4018022,50.1051468,restaurant,4,443,OPERATIONAL
2177,ALFREEJ ALAWAL | الفريج الأول,26.400611,50.1042191,restaurant,3.8,1369,OPERATIONAL
2178,Abha Modern Restaurant,26.4151436,50.0781972,restaurant,4.1,1275,OPERATIONAL
2179,معجنات رحاب دمشق,26.4138243,50.1203152,restaurant,4.4,221,OPERATIONAL
2180,Alfawar Restaurant شاورما مطعم الفوار,26.4139525,50.1202176,restaurant,4.1,1128,OPERATIONAL
2181,شاورما الأستاذ,26.4141815,50.1200053,restaurant,4,282,OPERATIONAL
2182,Maestro Pizza,26.4132933,50.1201025,restaurant,4,601,OPERATIONAL
2183,مطعم شعبيات المعلم,26.4141014,50.1200985,restaurant,4,698,OPERATIONAL
2184,Hashi Taste Cafeteria - Kibdah,26.4164545,50.12032,restaurant,4.1,505,OPERATIONAL
2185,Al-Hijaz Rice Al-Bukhari Restaurant,26.4141272,50.1200188,restaurant,3.9,196,OPERATIONAL
2186,عنب واو,26.4138363,50.1203451,restaurant,4.8,71,OPERATIONAL
2187,Karak's outdoor session,26.4142682,50.1196113,restaurant,4.1,215,OPERATIONAL
2188,مطعم أبو النور,26.4141875,50.1200625,restaurant,4.1,74,OPERATIONAL
2189,Shawrma King,26.4142047,50.1199786,restaurant,4.1,60,OPERATIONAL
