ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status
1356,SADF TRADING AND DEVELOPMENTS ZOOBA,26.1711,50.1621,cafe,No rating,No reviews,OPERATIONAL
1357,dr.CAFE COFFEE | Drive Thru,26.1791178,50.1968316,cafe,4.5,59,OPERATIONAL
1358,المذاق السعودي للشاي والقهوة,26.1906694,50.057983,cafe,4.6,9,OPERATIONAL
1360,ابو نشمي للشاي والقهوة على الجمر,26.1930332,50.0532709,cafe,3.9,141,OPERATIONAL
1361,تلقيمة وجمر,26.192562,50.0543689,cafe,4.8,12,OPERATIONAL
1362,كوخ الشاطي,26.1920704,50.0556797,cafe,3.7,3,OPERATIONAL
1363,شاي فخفخه,26.1927413,50.0533036,cafe,No rating,No reviews,OPERATIONAL
1364,Starbucks,26.1788132,50.1640834,cafe,4.1,687,OPERATIONAL
1365,اي بلس | A PLUS,26.1867062,50.1596883,cafe,4.4,238,OPERATIONAL
1366,قهوة رهم | Raham Coffee,26.1934239,50.1608853,cafe,4.8,235,OPERATIONAL
1367,دوح وشاهي,26.183931,50.1647749,cafe,3.7,318,OPERATIONAL
1368,مؤسسة أوقات شرق التجارية,26.1876015,50.160091,cafe,4.7,18,OPERATIONAL
1369,Barn's | بارنز,26.1864189,50.1595907,cafe,4,53,OPERATIONAL
1370,Kaif Alsharg,26.1848125,50.1646875,cafe,4.1,259,OPERATIONAL
1371,DOSE & JOUZ CAFE دوز اند جوز كافية,26.1850394,50.1647669,cafe,4.1,40,OPERATIONAL
1372,Makha dewaniya keef al neshama,26.1842169,50.1642678,cafe,3.3,42,OPERATIONAL
1373,Half Million,26.1841932,50.1837388,cafe,4.3,1411,OPERATIONAL
1374,The Coffee Address | عنوان القهوة,26.1861537,50.1864056,cafe,4.5,332,OPERATIONAL
1375,قهوة طويق - Tuwaiq coffee,26.1913283,50.1759292,cafe,4.2,397,OPERATIONAL
1376,السيف كافية العزيزية,26.1829221,50.1844135,cafe,4.2,396,OPERATIONAL
1377,مقهى ما بعد العاشرة,26.1854822,50.1860438,cafe,4,349,OPERATIONAL
1378,Tim Hortons Azizia Drive thru,26.1869083,50.1869007,cafe,4.2,365,OPERATIONAL
1379,Dunkin' - دانكن,26.186999,50.186985,cafe,3.5,265,OPERATIONAL
1380,Dhay Suhail Coffee Shop,26.1833483,50.1846964,cafe,4,423,OPERATIONAL
1381,Third,26.187371,50.1789305,cafe,4.3,33,OPERATIONAL
1382,Barn's | بارنز,26.1856133,50.1848445,cafe,4.6,10,OPERATIONAL
1383,Diwaniyat al-Dirah,26.1968375,50.1932656,cafe,4.2,3036,OPERATIONAL
1384,Dunkin' - دانكن,26.1908125,50.1899375,cafe,3.9,316,OPERATIONAL
1385,Qudooa Dewaniyah,26.1829222,50.1828395,cafe,3.6,49,OPERATIONAL
1386,بوفيه مصعب,26.1855938,50.1841608,cafe,4.4,16,OPERATIONAL
1387,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.1981914,50.1943122,cafe,4,5,OPERATIONAL
1388,Blue sky Abbasi tahlia,26.1893969,50.1885669,cafe,3.6,5,OPERATIONAL
1389,Rashfa | رشفة,26.1884899,50.1867522,cafe,4.9,14,OPERATIONAL
1390,Tim Hortiua,26.1868626,50.1869795,cafe,2,4,OPERATIONAL
1391,Louga coffee,26.1803634,50.203706,cafe,4.7,10,OPERATIONAL
1392,فضفضة لاونج,26.1894103,50.21161480000001,cafe,5,6,OPERATIONAL
1393,Mantorose cafe | مانتوروز كافيه,26.195673000000003,50.2123006,cafe,4,345,OPERATIONAL
1394,Starbucks,26.1865064,50.3168402,cafe,4.2,214,OPERATIONAL
1395,چباتي وكرك,26.1868821,50.3190589,cafe,3.3,93,OPERATIONAL
1396,Timhortons Causeway Khobar,26.1865289,50.317068000000006,cafe,4.7,85,OPERATIONAL
1397,كوستا كوفي,26.1818802,50.3306312,cafe,4,4,OPERATIONAL
1398,محمصة ومقهى تشارت | CHART,26.1996444,50.1843689,cafe,4.7,110,OPERATIONAL
1399,Line Espresso bar | لاين البحيرة,26.1994043,50.1846416,cafe,4.8,111,OPERATIONAL
1400,مراميه البحيرة,26.199444,50.1845944,cafe,4.7,33,OPERATIONAL
1401,Block 196,26.1912157,50.1759474,cafe,4.4,9,OPERATIONAL
1402,المشروب السحري,26.1917424,50.1770457,cafe,4.4,10,OPERATIONAL
1403,هول بين,26.2089307,50.1878169,cafe,4.8,568,OPERATIONAL
1404,Veloce,26.2026827,50.1957242,cafe,4.2,241,OPERATIONAL
1405,شاي وسمسم,26.2098895,50.1995201,cafe,4.4,334,OPERATIONAL
1406,Dose Cafe,26.2028767,50.1957731,cafe,4.2,1096,OPERATIONAL
1407,Dunkin' - دانكن,26.200622,50.194707,cafe,4.1,865,OPERATIONAL
1408,VIAL,26.2017646,50.1950811,cafe,4.6,355,OPERATIONAL
1409,ديلي كب Daily cup,26.2015775,50.2039537,cafe,4,124,OPERATIONAL
1410,Moroccan Taste,26.2032378,50.1970968,cafe,4.2,647,OPERATIONAL
1411,شاي نوح,26.2015976,50.1996486,cafe,4.7,280,OPERATIONAL
1412,Starbucks,26.2052948,50.196493,cafe,4,599,OPERATIONAL
1413,coffee handle,26.2163739,50.193752,cafe,4.6,285,OPERATIONAL
1414,شاي سكر,26.2015049,50.2016576,cafe,4.6,245,OPERATIONAL
1415,Rasa,26.2165019,50.1928631,cafe,4.7,192,OPERATIONAL
1416,ديوانية المتكى الشعبي,26.2045574,50.1975224,cafe,3.9,557,OPERATIONAL
1417,Cinnabon,26.2024839,50.1952596,cafe,4.4,91,OPERATIONAL
1418,Mantorose Cafe,26.2019417,50.1890446,cafe,4.1,72,OPERATIONAL
1419,WHITE HORSE,26.2078487,50.202378,cafe,4.3,398,OPERATIONAL
1420,Dunkin' - دانكن,26.211986,50.208272,cafe,4.1,873,OPERATIONAL
1421,IVY Restaurant & Cafè مطعم و مقهى ايفي,26.1993445,50.2122387,cafe,4.6,489,OPERATIONAL
1422,اوشا | OSHA,26.2022146,50.2124716,cafe,4.7,220,OPERATIONAL
1423,Barn's | بارنز,26.2013771,50.2080815,cafe,4.3,219,OPERATIONAL
1424,هذب للقهوة المختصة,26.2145353,50.2129087,cafe,4.8,189,OPERATIONAL
1425,دكان وافل,26.2100982,50.2036587,cafe,4.2,153,OPERATIONAL
1426,Lujj Cafe,26.2135323,50.202456,cafe,4.7,73,OPERATIONAL
1427,Rivera Compound-jofferys cafe,26.2001904,50.2191536,cafe,4.4,25,OPERATIONAL
1428,24Cafe,26.2168903,50.1843414,cafe,4.2,918,OPERATIONAL
1429,Lialy Marrakech Cafe,26.2166821,50.1764895,cafe,3.8,220,OPERATIONAL
1430,مقهى كهف الأسود,26.2162857,50.1774201,cafe,3.6,29,OPERATIONAL
1431,مقهى الرواق العربي,26.2228983,50.182404,cafe,3.7,241,OPERATIONAL
1432,مقهى ديوانية الحلى والكيف,26.2171802,50.1852126,cafe,4,82,OPERATIONAL
1433,McCafé,26.2157387,50.1793025,cafe,2.5,46,OPERATIONAL
1434,Barn's | بارنز,26.216987300000003,50.1849484,cafe,3.3,27,OPERATIONAL
1435,Al-Fanar Coffee,26.2154489,50.1792635,cafe,3.8,32,OPERATIONAL
1436,مقهى رمال أوس,26.2207212,50.184179,cafe,4.1,9,OPERATIONAL
1437,Saqr Al-Rafidain Coffee Shop for Drinks,26.2250521,50.1840226,cafe,3.5,33,OPERATIONAL
1438,بلو سكاي,26.2155692,50.1797704,cafe,2.9,8,OPERATIONAL
1439,مقهى الناصر,26.2247065,50.1837276,cafe,4,1,OPERATIONAL
1440,Starbucks,26.2300772,50.1954915,cafe,4.4,125,OPERATIONAL
1441,Tim Hortons,26.2314414,50.1939287,cafe,4.2,122,OPERATIONAL
1442,Barn's | بارنز,26.2316642,50.1941112,cafe,4.5,99,OPERATIONAL
1443,Diwaniya Zaman Baraka,26.217178,50.2034874,cafe,4,190,OPERATIONAL
1444,قهوة طويق - Drive-thru,26.2240858,50.1962168,cafe,4,85,OPERATIONAL
1445,Road Café | قهوة الطريق,26.2318335,50.1942493,cafe,4.2,35,OPERATIONAL
1446,Gacela Cafe,26.2165803,50.1934009,cafe,4.7,103,OPERATIONAL
1447,بوفيه ليالي الشرقية,26.2152058,50.1894388,cafe,4.1,81,OPERATIONAL
1448,maquod Cafe مقهى معقود للمشروبات والمأكولات,26.2085228,50.1911699,cafe,4.3,216,OPERATIONAL
1449,Al Seef Cafe,26.222484,50.2192065,cafe,4.2,1246,OPERATIONAL
1450,Starbucks,26.2203348,50.213007,cafe,4.1,1251,OPERATIONAL
1451,Bunah specialty coffee محمصة بنة,26.2204861,50.2125983,cafe,4.5,1009,OPERATIONAL
1452,سكَّة كرك - Sikkat Karak,26.2174999,50.2073113,cafe,4.6,784,OPERATIONAL
1453,PAUSE CAFE,26.2200573,50.2124637,cafe,4.4,253,OPERATIONAL
1454,مطعم ولاونج فونتون VONTONE LOUNGE,26.2230711,50.2166728,cafe,4,136,OPERATIONAL
1455,Boston's Cafe,26.2110259,50.2127662,cafe,4.5,354,OPERATIONAL
1456,قهوة الطريق | Road Café,26.2183639,50.208407,cafe,4,27,OPERATIONAL
1457,Barn's | بارنز,26.2151786,50.21302490000001,cafe,3.9,31,OPERATIONAL
1458,ريفيو الخبر review,26.2100467,50.2084084,cafe,4.7,133,OPERATIONAL
1459,بوكس للقهوه | BOX speciality coffee,26.2162517,50.2069921,cafe,4.2,52,OPERATIONAL
1460,Barn's | بارنز,26.2150431,50.2070698,cafe,4.1,41,OPERATIONAL
1461,Dunkin' - دانكن,26.218937500000003,50.2101875,cafe,3.9,22,OPERATIONAL
1462,السيف-كافيه—جسرالبحرين,26.2223473,50.2193117,cafe,4.8,4,OPERATIONAL
1463,مقهى سما,26.2204611,50.2129538,cafe,4.7,10,OPERATIONAL
1466,Rolan Lounge,26.2334521,50.2156704,cafe,4.4,78,OPERATIONAL
1467,بكلو Piccolo,26.2350195,50.2137004,cafe,4.3,16,OPERATIONAL
1468,Chemistry cafe drive through Alhamra,26.2350518,50.2135679,cafe,4.5,15,OPERATIONAL
1469,قهوجي الخبر الدمام قهوجيات الخبر قهوجيين الجبيل,26.2694115,50.1897971,cafe,4.7,14,OPERATIONAL
1470,ديوانية قدوع,26.2694829,50.1899894,cafe,3.8,128,OPERATIONAL
1471,Ihk,26.2669213,50.194347,cafe,5,1,OPERATIONAL
1472,Love coffee,26.263794,50.2071695,cafe,4.5,22,OPERATIONAL
1473,Karak Al Majlis,26.265038,50.2091877,cafe,4.8,8,OPERATIONAL
1474,حكاية حلى ومالح,26.2651029,50.2091599,cafe,4.2,9,OPERATIONAL
1475,كفترياء حاتم,26.2787665,50.1845183,cafe,4.2,9,OPERATIONAL
1476,مقهى وديوانيه سجة بال,26.2813515,50.1819383,cafe,4.8,14,OPERATIONAL
1477,قهوجين رجال ونساء طاولات زل كراسي ولدينا الاستعداد لتجهيز مناسباتك من والى,26.2755318,50.185318,cafe,No rating,No reviews,OPERATIONAL
1478,مقهى الطموح لتقديم المشروبات,26.2736665,50.1870218,cafe,4,5,OPERATIONAL
1479,قهوجين وصبابين الخبر,26.2785801,50.185217,cafe,4.7,6,OPERATIONAL
1480,بلو سكاي,26.2854852,50.1940123,cafe,3.7,49,OPERATIONAL
1481,مقهى ميس وريم,26.287373,50.1940305,cafe,4.3,56,OPERATIONAL
1482,رمس الشرق كافية east rms cafe,26.288749,50.1909373,cafe,4.4,103,OPERATIONAL
1483,مقهى ومحمصة كوفيكا,26.2837112,50.2202112,cafe,4.5,905,OPERATIONAL
1484,marfa speciality coffee,26.2802157,50.2163968,cafe,4.9,132,OPERATIONAL
1485,Boba T - Bubble Tea,26.2808777,50.2132805,cafe,4.7,302,OPERATIONAL
1486,Starbucks,26.283472,50.219667,cafe,4.2,1479,OPERATIONAL
1487,محمصة الخيل الأسود، Black Horse,26.2855396,50.2182602,cafe,4.5,118,OPERATIONAL
1488,Starbucks,26.302011600000004,50.177419,cafe,4.1,229,OPERATIONAL
1489,Tim Hortons,26.2993125,50.1815625,cafe,4.2,1069,OPERATIONAL
1490,Abu Shanab Tea,26.3027082,50.1788249,cafe,4.5,139,OPERATIONAL
1491,Dunkin' - دانكن,26.304594,50.198544,cafe,4.1,1092,OPERATIONAL
1492,Aged | ايجد,26.2991968,50.202166,cafe,4.7,284,OPERATIONAL
1493,Hassad Coffee Roasters | محمصة حصاد,26.299905,50.2171526,cafe,4.8,628,OPERATIONAL
1494,Sikka Karak,26.300733200000003,50.2149289,cafe,4.3,1136,OPERATIONAL
1495,مطعم وكافيه هذبه,26.3100715,50.1690784,cafe,4.7,394,OPERATIONAL
1496,Leaf Bakery Cafe,26.3101209,50.1689869,cafe,4.1,314,OPERATIONAL
1497,Motion cafe,26.3104733,50.1690681,cafe,4.5,6,OPERATIONAL
1498,Caffeination,26.3074576,50.1786831,cafe,4.1,1252,OPERATIONAL
1499,Lily Cafe & Flowers,26.305422,50.1831744,cafe,4.5,2520,OPERATIONAL
1500,Starbucks,26.3045205,50.1992484,cafe,4.2,1680,OPERATIONAL
1501,Quarter Coffee 1/4 | كوارتر كوفي,26.305033,50.1954861,cafe,4.8,250,OPERATIONAL
1502,زاريا دار و قهوة |Zaria House,26.2986397,50.212375900000005,cafe,4.7,450,OPERATIONAL
1503,شاي ممر,26.327524,50.1508823,cafe,4.6,118,OPERATIONAL
1504,jū specialty coffee,26.336869,50.1373255,cafe,4.3,141,OPERATIONAL
1505,graph,26.321355200000003,50.2198523,cafe,4.3,508,OPERATIONAL
1506,CORE COFFEE & ROASTERY,26.3250433,50.207589600000006,cafe,4.4,535,OPERATIONAL
1507,Dunkin' - دانكن,26.319795400000004,50.2080073,cafe,3.7,450,OPERATIONAL
1508,VARDØ,26.3214095,50.2197,cafe,4.1,1624,OPERATIONAL
1509,Crafter Cafe مقهى كرافتر,26.3177915,50.222802,cafe,4.1,1757,OPERATIONAL
1510,Ballet,26.3173422,50.2228915,cafe,4.1,1745,OPERATIONAL
1511,Starbucks,26.3164088,50.2231283,cafe,4.2,1358,OPERATIONAL
1512,Troy Coffee Lounge. The HUB of the coffee(مركز القهوة),26.3176473,50.2233873,cafe,4.5,502,OPERATIONAL
1513,فيلوتشي | Veloce,26.319971,50.22268510000001,cafe,4.3,842,OPERATIONAL
1514,بلو سكاي blue sky,26.3490798,50.0515625,cafe,3.7,47,OPERATIONAL
1515,استراحه اشرب چااي و روح,26.354823000000003,50.0613259,cafe,4.5,20,OPERATIONAL
1516,Blend café | مقهى بلِند,26.3534667,50.0608885,cafe,4.7,34,OPERATIONAL
1517,بلو سكاي كافية,26.3538252,50.0774123,cafe,4.3,6,OPERATIONAL
1518,كوفي 7DON,26.3568832,50.0607352,cafe,4.6,43,OPERATIONAL
1519,عربي برو ArabiBrew,26.3564643,50.0699645,cafe,4.6,39,OPERATIONAL
1520,رموز الشاي,26.3520899,50.09357790000001,cafe,5,12,OPERATIONAL
1521,إستكانة الشعلة,26.3529605,50.0973347,cafe,4.9,12,OPERATIONAL
1522,شاهي ورقاق,26.3531784,50.0977749,cafe,5,25,OPERATIONAL
1523,Juice and salad,26.3529167,50.0977222,cafe,5,1,OPERATIONAL
1524,مكتبة قراءاتي | Qeraaty Library,26.3430472,50.1482741,cafe,4.8,27,OPERATIONAL
1525,Krispy Kreme,26.3390656,50.1526791,cafe,4,34,OPERATIONAL
1526,Blue Sky Coffee بلوسكي كوفي الدوحة,26.3403125,50.1550625,cafe,4,19,OPERATIONAL
1527,Starbucks,26.345293,50.186858,cafe,4.3,424,OPERATIONAL
1528,la mode coffee & more,26.3410608,50.1795251,cafe,4.3,4,OPERATIONAL
1529,Boofiya,26.3442889,50.1796621,cafe,1.5,4,OPERATIONAL
1530,كفتيريا قدري محمد,26.338098,50.1653331,cafe,3.8,6,OPERATIONAL
1531,Azores Restaurant & Cafe,26.3486371,50.1868335,cafe,4.4,50,OPERATIONAL
1532,Elpida Cafe & Roastery,26.3509134,50.2117658,cafe,5,1,OPERATIONAL
1533,Dunkin,26.3725804,50.0991266,cafe,3.9,447,OPERATIONAL
1534,شاي بن شريوف,26.3696898,50.0910746,cafe,4.7,664,OPERATIONAL
1535,22 Café,26.3779702,50.1035936,cafe,4.3,1026,OPERATIONAL
1536,BRIGHT,26.372607400000003,50.098767,cafe,4.6,283,OPERATIONAL
1537,Carlton Lounge Resto-Cafe,26.3667534,50.1860703,cafe,4,1,OPERATIONAL
1538,Olabs Café Drive Thru,26.3629735,50.1986102,cafe,3.7,116,OPERATIONAL
1539,Road Café | قهوة الطريق,26.3616392,50.1961493,cafe,4.2,727,OPERATIONAL
1540,ريفينير,26.3746559,50.227042,cafe,No rating,No reviews,OPERATIONAL
1541,Dunkin' - دانكن,26.3875239,50.075126,cafe,4,137,OPERATIONAL
1542,Karak wa shapaty,26.372417,50.0637454,cafe,3.9,108,OPERATIONAL
1543,Blue Sky Coffee بلو سكاي كوفي الفيصلية,26.3853022,50.059785700000006,cafe,4,246,OPERATIONAL
1544,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.3784924,50.0588688,cafe,4.6,40,OPERATIONAL
1545,Free Moments Coffeeلحظات الفراغ,26.3836692,50.0966808,cafe,4.1,211,OPERATIONAL
1546,كنافة مختص,26.3711028,50.0855067,cafe,4.6,235,OPERATIONAL
1547,Chapati & Karak,26.3839714,50.0964889,cafe,3.8,118,OPERATIONAL
1548,Spill coffee|قهوة سبل,26.3826192,50.1042533,cafe,4.8,125,OPERATIONAL
1549,Blendday Coffee,26.3819818,50.1042659,cafe,4.8,174,OPERATIONAL
1550,Road Café | قهوة الطريق,26.380675,50.10362,cafe,4.3,754,OPERATIONAL
1551,Wafflelicious وافليشز,26.3826569,50.1043061,cafe,4,485,OPERATIONAL
1552,THiRDWAVE | Al Nuzha | ثيردويڤ النزهة,26.3829514,50.1045126,cafe,4.8,96,OPERATIONAL
1553,Avens Bistro ( Al Youm Tower),26.3792034,50.1702173,cafe,5,4,OPERATIONAL
1554,Low.coffee,26.4026526,50.1053325,cafe,4.8,381,OPERATIONAL
1555,Starbucks,26.3992743,50.1049799,cafe,3.9,258,OPERATIONAL
1556,الكرك,26.4016919,50.1051332,cafe,3.7,130,OPERATIONAL
1557,فود ترك سدرة,26.3914723,50.2339785,cafe,4.6,31,OPERATIONAL
1558,شاي وتم,26.3914213,50.2339095,cafe,5,36,OPERATIONAL
1559,شاي منَعنَع,26.3949435,50.2316879,cafe,4.9,13,OPERATIONAL
1560,شاهي ركن,26.3915225,50.2338357,cafe,4.8,16,OPERATIONAL
1561,شاي الدعزاز,26.3951998,50.231582,cafe,5,12,OPERATIONAL
1562,شاهي يناير,26.3922598,50.2333583,cafe,5,22,OPERATIONAL
1563,استراحة ناس,26.1679096,50.1538264,cafe,4.6,9,OPERATIONAL
1564,ركن حاسة القهوة,26.1847472,50.1647272,cafe,4.4,65,OPERATIONAL
1565,Coffee Daaj,26.1871902,50.1792165,cafe,No rating,No reviews,OPERATIONAL
1566,Palm Beach Coffee Shop,26.1906808,50.0209818,cafe,4,127,OPERATIONAL
1567,كافية منتجع شاطئ النخيل,26.1891875,50.0206875,cafe,4.1,17,OPERATIONAL
1568,Al-Seef Cafe,26.2033964,50.0300328,cafe,4,1789,OPERATIONAL
1569,Dunkin' - دانكن,26.202072,50.025075,cafe,4,1943,OPERATIONAL
1570,بلو سكاي,26.2031514,50.02612250000001,cafe,3.4,16,OPERATIONAL
1571,Mantorose Cafe,26.1976564,50.0461934,cafe,3.9,520,OPERATIONAL
1572,مقهى تربيعة وكيف,26.1849606,50.1647389,cafe,4.4,35,OPERATIONAL
1573,الشاي المخدر,26.1841098,50.1647387,cafe,3.3,20,OPERATIONAL
1574,مقهى النشامى واحد,26.1839466,50.1647608,cafe,5,1,OPERATIONAL
1575,Fahed restaurant and coffee shop,26.2012373,50.1971963,cafe,4.6,197,OPERATIONAL
1576,Blue sky بلو سكاي,26.2030924,50.1971203,cafe,3.2,40,OPERATIONAL
1577,كنافة الأرجوان,26.2018404,50.2039177,cafe,4.9,148,OPERATIONAL
1578,القهوة المثالية فرع الجسر,26.201022400000003,50.2050258,cafe,4.3,63,OPERATIONAL
1579,Blo Coffee بلو كوفي,26.21323,50.208428,cafe,5,2,OPERATIONAL
1580,Tobacco cafe,26.2108939,50.21271970000001,cafe,5,5,OPERATIONAL
1581,costa coffee,26.2300678,49.9978529,cafe,4.8,81,OPERATIONAL
1582,Blue Sky Coffee,26.2792281,50.1873873,cafe,2.8,13,OPERATIONAL
1583,بوفية نور الشروق,26.2732659,50.1887101,cafe,4.3,7,OPERATIONAL
1584,مقهى نكست,26.2747197,50.2055189,cafe,4,17,OPERATIONAL
1585,Bagelato Cafe,26.2784299,50.2184887,cafe,3.9,433,OPERATIONAL
1586,TEA DELIGHT,26.277094,50.2152116,cafe,4.5,26,OPERATIONAL
1587,كرك زيد,26.2750625,50.2130412,cafe,5,1,OPERATIONAL
1588,Cafe culture,26.2910731,50.1799142,cafe,2.8,270,OPERATIONAL
1589,Pianolla Cafe,26.2920954,50.1741816,cafe,3.9,174,OPERATIONAL
1590,Tim Hortons,26.2906847,50.1808929,cafe,5,12,OPERATIONAL
1591,Ummi's Cafe,26.2937983,50.1950349,cafe,4,56,OPERATIONAL
1592,شاي مراميه Maramia,26.2894451,50.2163698,cafe,4.5,588,OPERATIONAL
1593,Poca Coffee & Tiramisu,26.2907587,50.2157701,cafe,4.6,207,OPERATIONAL
1594,DYJOR Coffee Roasters,26.2885703,50.2176248,cafe,4.8,216,OPERATIONAL
1595,قمرا | Qamra,26.2888869,50.217946,cafe,4.8,266,OPERATIONAL
1596,مزل قهوة سعودية,26.2889892,50.217899800000005,cafe,4.8,212,OPERATIONAL
1597,happiness cups,26.2895046,50.2186074,cafe,4.9,320,OPERATIONAL
1598,ريشيو الخبر الشمالية | Ratio Al Khobar Alshmalyah,26.2966429,50.2190438,cafe,4.5,484,OPERATIONAL
1599,Khobar,26.3056414,50.2273146,cafe,4.3,3,OPERATIONAL
1600,Tulum cafe,26.3088888,50.1698452,cafe,3.8,187,OPERATIONAL
1601,Starbucks,26.3122032,50.1778169,cafe,4,49,OPERATIONAL
1602,Derby Coffee,26.3247028,50.2277444,cafe,3.8,2320,OPERATIONAL
1603,The Swan Coffee,26.3193895,50.2297014,cafe,2.3,40,OPERATIONAL
1604,Brain Coffee,26.3133171,50.2288326,cafe,4.4,12,OPERATIONAL
1605,مقهى سماورد الشعبي,26.3474501,50.0457191,cafe,3.4,17,OPERATIONAL
1606,ريحانة الشاي,26.3483992,50.0428914,cafe,4.3,40,OPERATIONAL
1607,الدار كافيه,26.3342561,50.1810236,cafe,5,1,OPERATIONAL
1608,COFFÉA,26.3249637,50.2066666,cafe,3.8,1359,OPERATIONAL
1609,ارتشي,26.3278666,50.21254810000001,cafe,4.6,43,OPERATIONAL
1610,Mantorose Cafe,26.3300436,50.2128403,cafe,4.5,129,OPERATIONAL
1611,Starbucks,26.3340287,50.2121185,cafe,4.1,1112,OPERATIONAL
1612,10 ° Coffee House,26.3303042,50.2127118,cafe,4.2,785,OPERATIONAL
1613,FAKHRIYAH 3,26.3302048,50.2129644,cafe,No rating,No reviews,OPERATIONAL
1614,La amour,26.3256532,50.2218529,cafe,5,1,OPERATIONAL
1615,آرت,26.3256532,50.2218529,cafe,3,1,OPERATIONAL
1616,القهوه المثاليه ( الندى),26.3657957,50.070594,cafe,4,76,OPERATIONAL
1617,ايس لوفر | ICE LOVER,26.3685979,50.0922905,cafe,4.2,57,OPERATIONAL
1618,مقهى ومحمصة مخا Mocha Coffee Roasters,26.3510007,50.2114341,cafe,4.2,306,OPERATIONAL
1619,Chala,26.3517083,50.211572800000006,cafe,4.6,557,OPERATIONAL
1620,SPELL,26.3513122,50.2112171,cafe,4.1,236,OPERATIONAL
1621,Carpet Cafe & Brunch,26.3514665,50.2115244,cafe,4.6,552,OPERATIONAL
1622,كاريبو كوفي - Caribou Coffee,26.35459,50.209157,cafe,4.1,211,OPERATIONAL
1623,كشيدة,26.3519048,50.2113148,cafe,4.7,315,OPERATIONAL
1624,التورا كوفي Altura coffee,26.3516679,50.2116674,cafe,4.8,1545,OPERATIONAL
1625,Tim hortons,26.3516643,50.211089,cafe,4.3,91,OPERATIONAL
1626,Starbucks,26.351871,50.21101,cafe,4.4,30,OPERATIONAL
1627,White Moon,26.3513988,50.2117447,cafe,4.1,159,OPERATIONAL
1628,Shorafat park,26.351614,50.2116625,cafe,No rating,No reviews,OPERATIONAL
1629,Omnya Cafe & Boutique,26.3513439,50.2108005,cafe,5,9,OPERATIONAL
1630,شاهي ابو تركي,26.3875667,50.0082441,cafe,No rating,No reviews,OPERATIONAL
1631,تمريات فاخرة الفيصلية,26.3837505,50.0305608,cafe,5,1,OPERATIONAL
1632,Mantorose Cafe | مانتوروز كافيه,26.3788167,50.0494719,cafe,4.1,53,OPERATIONAL
1633,جمارة,26.3726014,50.0553798,cafe,4.2,126,OPERATIONAL
1634,مُتسَع,26.3796631,50.1035154,cafe,4.8,112,OPERATIONAL
1635,أصدقاء الشاي,26.37825,50.1035833,cafe,4.7,113,OPERATIONAL
1636,Starbucks,26.3633086,50.1997022,cafe,4.5,79,OPERATIONAL
1637,شاي الهام,26.3817592,50.2344378,cafe,No rating,No reviews,OPERATIONAL
1638,شاهي قديم,26.3857833,50.2360646,cafe,4.7,27,OPERATIONAL
1639,شاي المنآخ,26.3852726,50.2359513,cafe,4.7,25,OPERATIONAL
1640,Krispy Kreme FAYSALIA,26.3985307,50.0682312,cafe,4.2,749,OPERATIONAL
1641,Bogota Cafe,26.3982856,50.0465563,cafe,4,371,OPERATIONAL
1642,Al-Fanar Coffee,26.398191500000003,50.0426679,cafe,4,204,OPERATIONAL
1643,Road Café | قهوة الطريق,26.3987567,50.0472337,cafe,4.5,43,OPERATIONAL
1644,ديلي كب Daily cup,26.4122775,50.0550129,cafe,4.7,25,OPERATIONAL
1645,محمصة و مقهى عصر,26.4075466,50.0662667,cafe,4.5,405,OPERATIONAL
1646,Dallat Al Faisaliah,26.4031736,50.0715074,cafe,4,498,OPERATIONAL
