Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
569a2f8f498ed27f4d964a05,saudia crew lounge (coral),26.286015,50.187455,Café,No rating,0.8766298017309403,,NOT FOUND,
53300c66498ed0db02f55fd7,rumours,26.286782,50.186427,Coffee Shop,No rating,0.9011284928795982,,NOT FOUND,3968.994902177233
61ddb7138a6e963708416a73,صهوه شاهي بخار,26.286275,50.195232,Tea Room,No rating,0.9749251637629788,,NOT FOUND,2719.8799264679838
63d8055434e5d95f33639ee8,كرك ياسر,26.284536,50.18478,Tea Room,No rating,0.9555366290502374,ChIJeQVOj2jpST4RV7kEIuJeEH4,OPERATIONAL,39.21932018655721
4f47dd12e4b0e44505259a46,league sports cafe,26.289318,50.187355,Café,No rating,0.9534073972019388,,NOT FOUND,
5b9bc0a401bc5a002c4c5ab7,grandeur coffee,26.289825,50.187399,Coffee Shop,No rating,0.9033078243007978,,NOT FOUND,3064509.212687464
50d81626e4b07f4e6ccb66ce,كرك,26.290457,50.188827,Café,No rating,0.956400846682782,,NOT FOUND,14081.19765890922
56390501cd1031b69b8d6cf6,mammaroti cafe',26.286518,50.183958,Coffee Shop,No rating,0.9675229518668352,,NOT FOUND,9040.6688130476
5bfa7839a35dce002c98b59e,coffee shop,26.281894,50.196859,Coffee Shop,No rating,0.9912200498490752,,NOT FOUND,17310.843728951088
628fb890d98d8119593c69f6,have coffee,26.287608,50.198096,Coffee Shop,No rating,0.976290377124535,ChIJGxArOgDpST4RaS18itb0-d4,OPERATIONAL,18.766628418965247
5f6e27b46e051e4598999f99,مقهى العميد الشرقي,26.290434,50.19627,Coffee Shop,No rating,0.3550055735774852,,NOT FOUND,1943.4904894062686
644180e3362e4b706be2949c,تكية وسمرة للشاي المختص,26.291742,50.198156,Café,No rating,0.9750879873749076,ChIJf8SSGL3pST4RfDkqLSveksY,OPERATIONAL,13.619266718954584
5d69c666ad156400082fe8bb,ارابيا كافيه,26.28406,50.210689,Coffee Shop,9.4,0.9850578023822348,,NOT FOUND,3386.742131797811
6326182035189d5eb43e6b7a,shahil (شهل),26.291851,50.20881,Tea Room,9.1,0.9852707255670644,ChIJW7_oaNbpST4RSjwrQOjyOyM,OPERATIONAL,8.144129245691843
60216e72e7682c7230da5470,maramia (مرَاميّه),26.289403,50.216415,Tea Room,9.3,0.965406244911762,ChIJE1FmMNXpST4RiQGRbEV0k9Y,OPERATIONAL,5.405617505423955
5b433ab5b3c961002c291ed2,24 cafe (قهوة ٢٤),26.284406,50.218504,Coffee Shop,9.2,0.9969815007327064,ChIJXVyVM77pST4RWYbmXDGH_H0,OPERATIONAL,11.773202057932467
6096ecc6fd12f559b7f98e52,starbucks (ستاربكس),26.288657,50.216227,Coffee Shop,8.8,0.9815508322791549,,NOT FOUND,9951.536517846444
61f22eca05d0a23207c57e82,maskob (مسكُوب),26.288521,50.21792,Tea Room,9.1,0.9954409388659962,ChIJnRn-g5TpST4RU6pyVXkiOms,OPERATIONAL,6.795019244382049
5dfa6df13d744d0008a86726,starbucks reserve (ستاربكس ريزيرڤ),26.28304,50.219394,Coffee Shop,9.4,0.9892285918262548,ChIJXbZPVoXbST4Rs7vh6ztqH8s,OPERATIONAL,55.08400819241123
61b42242a9c01665efd2e7fe,dyjor roasters (محمصة دَيْجُور),26.288549,50.21758,Coffee Shop,8.9,0.994025625931539,ChIJM3FCQEDpST4RfGsYJEIOXqc,OPERATIONAL,5.05846039358942
5e6d30dd37d92d0008025c49,tea time (وقت الشاي),26.282608,50.217619,Tea Room,8.7,0.989065768214326,ChIJY8cB6Q_pST4RoHTtW_2ycBc,OPERATIONAL,14.632083076741138
5ed60ebe7e749f000790f9e7,black horse coffee roasters (محمصة الخيل الأسود),26.28542,50.218593,Coffee Shop,8.9,0.978532333011861,ChIJkeQce4XpST4RlN-9IPaABmM,OPERATIONAL,35.782158142797236
60b2ec0a77c2c3219c9c21a6,koffiqa coffee roasters (مقهى و محمصة كوفيكا),26.283817,50.220222,Coffee Shop,9.2,0.9947019701657044,ChIJr-hmya_pST4RNM94rD19pMo,OPERATIONAL,11.77135668702195
623075e60eb66923bf60ebec,qaf coffee roasters (محمصة ومقهى قاف),26.283475,50.220952,Coffee Shop,9.4,0.9879886273969516,ChIJg_v8FgbpST4RRHeXGBZPxkk,OPERATIONAL,74.35339065940465
6423087669e8852f2a65caf5,older (اولدر),26.290647,50.217389,Tea Room,8.8,0.9838554126326072,,NOT FOUND,38039.59811658708
6230729072692f668ec3b49a,methods (ميثودز),26.282662,50.220466,Coffee Shop,9.0,0.950075775604013,ChIJhRHRIVLpST4R-uFaX50_r6k,OPERATIONAL,15.568993937038778
61b79c85f848980aba81b75b,meem coffee (مِيم),26.289472,50.216453,Coffee Shop,8.4,0.9613857541864456,ChIJgX2mfK3pST4RKErf6hrPSSg,OPERATIONAL,24.142239573452613
6367f47a181d982ebabc861b,soir,26.282272,50.221471,Café,9.0,0.9933367568041482,ChIJe2_aKHLpST4RRfU95Ok36Rg,OPERATIONAL,57.46966506638137
5e28a16f1f56fb00089045d4,dose (دوز),26.283117,50.220022,Coffee Shop,8.6,0.9586678523565588,ChIJ8zkp5a3pST4RchcIGb7e1Cg,OPERATIONAL,30.258215174700666
63500bf598911525a73c46c4,zoliea (زُولِية),26.298005,50.209832,Coffee Shop,9.4,0.9958417354492052,ChIJOYHDA0zpST4RUWUIeKXVz30,OPERATIONAL,10.7621834765201
6206d98ebca67470521ef1dc,chaichi (چايچي),26.296435,50.208783,Tea Room,8.8,0.9841810598564648,ChIJF7h9yljpST4RNlACttAa7js,OPERATIONAL,11.337183212634393
6307706c070fc155241a0f68,ayk (أيك),26.282031,50.222102,Café,9.0,0.9214689194774616,ChIJ8SuCxL_pST4RCs4yvF3mdMI,OPERATIONAL,23.878051816367794
61e1be948009267bf3c72982,almasaa tea (شاي المساء),26.284622,50.218689,Tea Room,8.4,0.9912701494219762,ChIJQ2xvQbTpST4RcH6VK2yV-P8,OPERATIONAL,18.316856107660985
646d04064723d15733ce15f0,balalet (بلاليط),26.297512,50.212848,Tea Room,8.6,0.9791460527799,ChIJXSL5jsvpST4RJRG1E3GPrIg,OPERATIONAL,7.489418713888874
5cc7cfe275eee4002c9b014c,ستاربكس,26.289013,50.21912,Coffee Shop,8.2,0.97409852081011,,NOT FOUND,15325.45575824144
618033cfb7c6515bdb86c4a0,café bateel (بتيل),26.281989,50.221626,Café,8.4,0.961974424168034,ChIJU6xIJFLpST4RGv_325pDmMI,OPERATIONAL,70.86715124989361
61877a047b3f850902da4625,manto rose (manto rose),26.281672,50.222398,Café,8.5,0.967898698663594,,NOT FOUND,3369.84649564896
5c59e23161e53b002bbf556d,address cafè,26.285127,50.217902,Café,7.8,0.9354842749965556,,NOT FOUND,10366.364584286031
4bf190d0324cc9b6e82fcc92,mondo (موندو),26.286802,50.218348,Café,7.8,0.9452161170326024,,NOT FOUND,3450.9227454619513
5cb07a8af05ca8002da2375c,bisket,26.291562,50.216982,Coffee Shop,7.8,0.959206422765246,ChIJb2fkwhzpST4RPtvRcQBsMGc,OPERATIONAL,19.36596696368271
4fde25d8e4b019980353a04d,ستاربكس,26.289165,50.216195,Coffee Shop,7.5,0.9699402562593152,,NOT FOUND,15081.680731802084
