Unnamed: 0,main_id,gid,level,area,population_count,population_male_count,population_female_count,population_density_km2,median_age,male_median_age,female_medium_age,geometry_region,geometry,centroid,inside_city
61822,731170,12341432422231,14,400 meters x 400 meters,639,327.0,312.0,3993.8,31,31.0,31.0,"[[[50.1658589686743, 26.33285921835164], [50.16945222981078, 26.33285921835164], [50.16945222981078, 26.329638777293553], [50.1658589686743, 26.329638777293553], [50.1658589686743, 26.33285921835164]]]","POLYGON ((50.1658589686743 26.33285921835164, 50.16945222981078 26.33285921835164, 50.16945222981078 26.329638777293553, 50.1658589686743 26.329638777293553, 50.1658589686743 26.33285921835164))",POINT (50.167655599242536 26.331248997822595),True
61824,731174,12341443111324,14,400 meters x 400 meters,255,143.0,112.0,1593.8,18,24.0,15.0,"[[[50.191011796629645, 26.220090531054847], [50.19460505776612, 26.220090531054847], [50.19460505776612, 26.21686695924651], [50.191011796629645, 26.21686695924651], [50.191011796629645, 26.220090531054847]]]","POLYGON ((50.191011796629645 26.220090531054847, 50.19460505776612 26.220090531054847, 50.19460505776612 26.21686695924651, 50.191011796629645 26.21686695924651, 50.191011796629645 26.220090531054847))",POINT (50.19280842719788 26.21847874515068),True
61847,729463,12341432132122,14,400 meters x 400 meters,159,92.0,67.0,993.8,27,27.0,26.0,"[[[49.98978917298687, 26.390811830315617], [49.99338243412335, 26.390811830315617], [49.99338243412335, 26.38759300302571], [49.98978917298687, 26.38759300302571], [49.98978917298687, 26.390811830315617]]]","POLYGON ((49.98978917298687 26.390811830315617, 49.99338243412335 26.390811830315617, 49.99338243412335 26.38759300302571, 49.98978917298687 26.38759300302571, 49.98978917298687 26.390811830315617))",POINT (49.99158580355511 26.38920241667066),True
61848,729464,12341434242141,14,400 meters x 400 meters,175,90.0,85.0,1093.8,25,26.0,22.0,"[[[50.15867244640135, 26.178177133488216], [50.16226570753782, 26.178177133488216], [50.16226570753782, 26.174952401238233], [50.15867244640135, 26.174952401238233], [50.15867244640135, 26.178177133488216]]]","POLYGON ((50.15867244640135 26.178177133488216, 50.16226570753782 26.178177133488216, 50.16226570753782 26.174952401238233, 50.15867244640135 26.174952401238233, 50.15867244640135 26.178177133488216))",POINT (50.16046907696959 26.17656476736322),True
61850,729468,12341441314323,14,400 meters x 400 meters,2631,1949.0,682.0,16443.8,34,35.0,31.0,"[[[50.21616462458499, 26.297429441032612], [50.21975788572147, 26.297429441032612], [50.21975788572147, 26.29420801500768], [50.21616462458499, 26.29420801500768], [50.21616462458499, 26.297429441032612]]]","POLYGON ((50.21616462458499 26.297429441032612, 50.21975788572147 26.297429441032612, 50.21975788572147 26.29420801500768, 50.21616462458499 26.29420801500768, 50.21616462458499 26.297429441032612))",POINT (50.21796125515323 26.295818728020148),True
61851,729469,12341441311222,14,400 meters x 400 meters,337,217.0,120.0,2106.3,32,36.0,28.0,"[[[50.20538484117556, 26.339299831694444], [50.20897810231204, 26.339299831694444], [50.20897810231204, 26.336079569821162], [50.20538484117556, 26.336079569821162], [50.20538484117556, 26.339299831694444]]]","POLYGON ((50.20538484117556 26.339299831694444, 50.20897810231204 26.339299831694444, 50.20897810231204 26.336079569821162, 50.20538484117556 26.336079569821162, 50.20538484117556 26.339299831694444))",POINT (50.207181471743795 26.337689700757803),True
61852,729470,12341434241224,14,400 meters x 400 meters,395,205.0,190.0,2468.8,24,25.0,23.0,"[[[50.14789266299191, 26.1814017765199], [50.15148592412839, 26.1814017765199], [50.15148592412839, 26.178177133488216], [50.14789266299191, 26.178177133488216], [50.14789266299191, 26.1814017765199]]]","POLYGON ((50.14789266299191 26.1814017765199, 50.15148592412839 26.1814017765199, 50.15148592412839 26.178177133488216, 50.14789266299191 26.178177133488216, 50.14789266299191 26.1814017765199))",POINT (50.14968929356015 26.179789455004055),True
61853,729471,12341432224222,14,400 meters x 400 meters,612,315.0,297.0,3825.0,28,28.0,28.0,"[[[50.17663875208373, 26.41655921783393], [50.18023201322021, 26.41655921783393], [50.18023201322021, 26.413341108571203], [50.17663875208373, 26.413341108571203], [50.17663875208373, 26.41655921783393]]]","POLYGON ((50.17663875208373 26.41655921783393, 50.18023201322021 26.41655921783393, 50.18023201322021 26.413341108571203, 50.17663875208373 26.413341108571203, 50.17663875208373 26.41655921783393))",POINT (50.17843538265196 26.414950163202565),True
61862,731644,12341432424413,14,400 meters x 400 meters,45,,,281.3,33,,,"[[[50.1658589686743, 26.297429441032612], [50.16945222981078, 26.297429441032612], [50.16945222981078, 26.29420801500768], [50.1658589686743, 26.29420801500768], [50.1658589686743, 26.297429441032612]]]","POLYGON ((50.1658589686743 26.297429441032612, 50.16945222981078 26.297429441032612, 50.16945222981078 26.29420801500768, 50.1658589686743 26.29420801500768, 50.1658589686743 26.297429441032612))",POINT (50.16765559924254 26.295818728020148),True
61872,731238,12341432422122,14,400 meters x 400 meters,367,171.0,196.0,2293.8,29,31.0,28.0,"[[[50.16226570753782, 26.339299831694444], [50.1658589686743, 26.339299831694444], [50.1658589686743, 26.336079569821162], [50.16226570753782, 26.336079569821162], [50.16226570753782, 26.339299831694444]]]","POLYGON ((50.16226570753782 26.339299831694444, 50.1658589686743 26.339299831694444, 50.1658589686743 26.336079569821162, 50.16226570753782 26.336079569821162, 50.16226570753782 26.339299831694444))",POINT (50.16406233810606 26.337689700757803),True
61876,731676,12341432213341,14,400 meters x 400 meters,648,334.0,314.0,4050.0,27,27.0,26.0,"[[[50.07243417912587, 26.39724921570795], [50.076027440262344, 26.39724921570795], [50.076027440262344, 26.39403056787891], [50.07243417912587, 26.39403056787891], [50.07243417912587, 26.39724921570795]]]","POLYGON ((50.07243417912587 26.39724921570795, 50.076027440262344 26.39724921570795, 50.076027440262344 26.39403056787891, 50.07243417912587 26.39403056787891, 50.07243417912587 26.39724921570795))",POINT (50.07423080969411 26.39563989179343),True
61887,732274,12341432214423,14,400 meters x 400 meters,242,158.0,84.0,1512.5,30,31.0,28.0,"[[[50.11555331276361, 26.40046777379506], [50.11914657390008, 26.40046777379506], [50.11914657390008, 26.39724921570795], [50.11555331276361, 26.39724921570795], [50.11555331276361, 26.40046777379506]]]","POLYGON ((50.11555331276361 26.40046777379506, 50.11914657390008 26.40046777379506, 50.11914657390008 26.39724921570795, 50.11555331276361 26.39724921570795, 50.11555331276361 26.40046777379506))",POINT (50.117349943331845 26.398858494751508),True
61889,729096,12341432421143,14,400 meters x 400 meters,172,95.0,77.0,1075.0,38,37.0,38.0,"[[[50.129926357309515, 26.329638777293553], [50.133519618445995, 26.329638777293553], [50.133519618445995, 26.326418246654598], [50.129926357309515, 26.326418246654598], [50.129926357309515, 26.329638777293553]]]","POLYGON ((50.129926357309515 26.329638777293553, 50.133519618445995 26.329638777293553, 50.133519618445995 26.326418246654598, 50.129926357309515 26.326418246654598, 50.129926357309515 26.329638777293553))",POINT (50.13172298787776 26.328028511974075),True
61897,731262,12341443113133,14,400 meters x 400 meters,242,124.0,118.0,1512.5,24,26.0,24.0,"[[[50.18023201322021, 26.200747760692092], [50.183825274356685, 26.200747760692092], [50.183825274356685, 26.19752365313281], [50.18023201322021, 26.19752365313281], [50.18023201322021, 26.200747760692092]]]","POLYGON ((50.18023201322021 26.200747760692092, 50.183825274356685 26.200747760692092, 50.183825274356685 26.19752365313281, 50.18023201322021 26.19752365313281, 50.18023201322021 26.200747760692092))",POINT (50.18202864378845 26.19913570691245),True
61898,731263,12341432433143,14,400 meters x 400 meters,242,126.0,116.0,1512.5,22,17.0,27.0,"[[[50.07243417912587, 26.25232133532499], [50.076027440262344, 26.25232133532499], [50.076027440262344, 26.24909865705307], [50.07243417912587, 26.24909865705307], [50.07243417912587, 26.25232133532499]]]","POLYGON ((50.07243417912587 26.25232133532499, 50.076027440262344 26.25232133532499, 50.076027440262344 26.24909865705307, 50.07243417912587 26.24909865705307, 50.07243417912587 26.25232133532499))",POINT (50.07423080969411 26.25070999618903),True
61902,726647,12341441311433,14,400 meters x 400 meters,218,104.0,114.0,1362.5,34,34.0,34.0,"[[[50.19460505776612, 26.316756117329277], [50.1981983189026, 26.316756117329277], [50.1981983189026, 26.313535228443644], [50.19460505776612, 26.313535228443644], [50.19460505776612, 26.316756117329277]]]","POLYGON ((50.19460505776612 26.316756117329277, 50.1981983189026 26.316756117329277, 50.1981983189026 26.313535228443644, 50.19460505776612 26.313535228443644, 50.19460505776612 26.316756117329277))",POINT (50.19640168833436 26.315145672886462),True
61903,726650,12341432234233,14,400 meters x 400 meters,373,199.0,174.0,2331.3,18,17.0,19.0,"[[[50.10836679049065, 26.355399796848463], [50.11196005162713, 26.355399796848463], [50.11196005162713, 26.35217998307157], [50.10836679049065, 26.35217998307157], [50.10836679049065, 26.355399796848463]]]","POLYGON ((50.10836679049065 26.355399796848463, 50.11196005162713 26.355399796848463, 50.11196005162713 26.35217998307157, 50.10836679049065 26.35217998307157, 50.10836679049065 26.355399796848463))",POINT (50.11016342105889 26.353789889960016),True
61909,732279,12341441314334,14,400 meters x 400 meters,5014,4021.0,993.0,31337.5,35,36.0,29.0,"[[[50.21257136344852, 26.290986499486444], [50.21616462458499, 26.290986499486444], [50.21616462458499, 26.287764894476634], [50.21257136344852, 26.287764894476634], [50.21257136344852, 26.290986499486444]]]","POLYGON ((50.21257136344852 26.290986499486444, 50.21616462458499 26.290986499486444, 50.21616462458499 26.287764894476634, 50.21257136344852 26.287764894476634, 50.21257136344852 26.290986499486444))",POINT (50.21436799401675 26.28937569698154),True
61910,732281,12341432322113,14,400 meters x 400 meters,707,375.0,332.0,4418.8,25,25.0,25.0,"[[[50.036501567761086, 26.336079569821162], [50.040094828897566, 26.336079569821162], [50.040094828897566, 26.33285921835164], [50.036501567761086, 26.33285921835164], [50.036501567761086, 26.336079569821162]]]","POLYGON ((50.036501567761086 26.336079569821162, 50.040094828897566 26.336079569821162, 50.040094828897566 26.33285921835164, 50.036501567761086 26.33285921835164, 50.036501567761086 26.336079569821162))",POINT (50.03829819832933 26.3344693940864),True
61911,732282,12341432144211,14,400 meters x 400 meters,1630,827.0,803.0,10187.5,25,25.0,25.0,"[[[50.050874612307, 26.365058700294696], [50.05446787344348, 26.365058700294696], [50.05446787344348, 26.36183915546771], [50.050874612307, 26.36183915546771], [50.050874612307, 26.365058700294696]]]","POLYGON ((50.050874612307 26.365058700294696, 50.05446787344348 26.365058700294696, 50.05446787344348 26.36183915546771, 50.050874612307 26.36183915546771, 50.050874612307 26.365058700294696))",POINT (50.05267124287524 26.3634489278812),True
61921,725826,12341432242423,14,400 meters x 400 meters,288,202.0,86.0,1800.0,34,36.0,32.0,"[[[50.17304549094725, 26.374716796753155], [50.17663875208373, 26.374716796753155], [50.17663875208373, 26.37149752094509], [50.17304549094725, 26.37149752094509], [50.17304549094725, 26.374716796753155]]]","POLYGON ((50.17304549094725 26.374716796753155, 50.17663875208373 26.374716796753155, 50.17663875208373 26.37149752094509, 50.17304549094725 26.37149752094509, 50.17304549094725 26.374716796753155))",POINT (50.174842121515496 26.37310715884912),True
61922,725827,12341432123323,14,400 meters x 400 meters,73,50.0,23.0,456.3,36,42.0,30.0,"[[[50.01494200094222, 26.40046777379506], [50.0185352620787, 26.40046777379506], [50.0185352620787, 26.39724921570795], [50.01494200094222, 26.39724921570795], [50.01494200094222, 26.40046777379506]]]","POLYGON ((50.01494200094222 26.40046777379506, 50.0185352620787 26.40046777379506, 50.0185352620787 26.39724921570795, 50.01494200094222 26.39724921570795, 50.01494200094222 26.40046777379506))",POINT (50.01673863151047 26.398858494751504),True
61960,729169,12341443113132,14,400 meters x 400 meters,533,281.0,252.0,3331.3,26,27.0,26.0,"[[[50.183825274356685, 26.203971778978897], [50.187418535493165, 26.203971778978897], [50.187418535493165, 26.200747760692092], [50.183825274356685, 26.200747760692092], [50.183825274356685, 26.203971778978897]]]","POLYGON ((50.183825274356685 26.203971778978897, 50.187418535493165 26.203971778978897, 50.187418535493165 26.200747760692092, 50.183825274356685 26.200747760692092, 50.183825274356685 26.203971778978897))",POINT (50.18562190492492 26.202359769835496),True
61961,729170,12341432144243,14,400 meters x 400 meters,608,445.0,163.0,3800.0,30,31.0,29.0,"[[[50.05806113457996, 26.355399796848463], [50.06165439571644, 26.355399796848463], [50.06165439571644, 26.35217998307157], [50.05806113457996, 26.35217998307157], [50.05806113457996, 26.355399796848463]]]","POLYGON ((50.05806113457996 26.355399796848463, 50.06165439571644 26.355399796848463, 50.06165439571644 26.35217998307157, 50.05806113457996 26.35217998307157, 50.05806113457996 26.355399796848463))",POINT (50.059857765148195 26.353789889960016),True
61991,730496,12341432224423,14,400 meters x 400 meters,217,109.0,108.0,1356.3,28,30.0,28.0,"[[[50.17304549094725, 26.40046777379506], [50.17663875208373, 26.40046777379506], [50.17663875208373, 26.39724921570795], [50.17304549094725, 26.39724921570795], [50.17304549094725, 26.40046777379506]]]","POLYGON ((50.17304549094725 26.40046777379506, 50.17663875208373 26.40046777379506, 50.17663875208373 26.39724921570795, 50.17304549094725 26.39724921570795, 50.17304549094725 26.40046777379506))",POINT (50.174842121515496 26.398858494751504),True
61992,730922,12341434111221,14,400 meters x 400 meters,19,,,118.8,41,,,"[[[49.97182286730448, 26.236207050158757], [49.97541612844096, 26.236207050158757], [49.97541612844096, 26.2329839250221], [49.97182286730448, 26.2329839250221], [49.97182286730448, 26.236207050158757]]]","POLYGON ((49.97182286730448 26.236207050158757, 49.97541612844096 26.236207050158757, 49.97541612844096 26.2329839250221, 49.97182286730448 26.2329839250221, 49.97182286730448 26.236207050158757))",POINT (49.973619497872726 26.234595487590425),True
61993,730925,12341441311431,14,400 meters x 400 meters,668,346.0,322.0,4175.0,36,35.0,36.0,"[[[50.19460505776612, 26.31997691666476], [50.1981983189026, 26.31997691666476], [50.1981983189026, 26.316756117329277], [50.19460505776612, 26.316756117329277], [50.19460505776612, 26.31997691666476]]]","POLYGON ((50.19460505776612 26.31997691666476, 50.1981983189026 26.31997691666476, 50.1981983189026 26.316756117329277, 50.19460505776612 26.316756117329277, 50.19460505776612 26.31997691666476))",POINT (50.19640168833436 26.318366516997017),True
62524,777040,12341432214341,14,400 meters x 400 meters,367,176.0,191.0,2293.8,32,32.0,32.0,"[[[50.101180268217696, 26.39724921570795], [50.104773529354176, 26.39724921570795], [50.104773529354176, 26.39403056787891], [50.101180268217696, 26.39403056787891], [50.101180268217696, 26.39724921570795]]]","POLYGON ((50.101180268217696 26.39724921570795, 50.104773529354176 26.39724921570795, 50.104773529354176 26.39403056787891, 50.101180268217696 26.39403056787891, 50.101180268217696 26.39724921570795))",POINT (50.10297689878593 26.395639891793433),True
62563,779222,12341432121134,14,400 meters x 400 meters,801,553.0,248.0,5006.3,28,30.0,23.0,"[[[50.01134873980574, 26.43264841717721], [50.01494200094222, 26.43264841717721], [50.01494200094222, 26.429430756930078], [50.01134873980574, 26.429430756930078], [50.01134873980574, 26.43264841717721]]]","POLYGON ((50.01134873980574 26.43264841717721, 50.01494200094222 26.43264841717721, 50.01494200094222 26.429430756930078, 50.01134873980574 26.429430756930078, 50.01134873980574 26.43264841717721))",POINT (50.01314537037398 26.431039587053643),True
62594,779227,12341434122223,14,400 meters x 400 meters,94,78.0,16.0,587.5,38,39.0,30.0,"[[[50.05806113457996, 26.2329839250221], [50.06165439571644, 26.2329839250221], [50.06165439571644, 26.22976071053565], [50.05806113457996, 26.22976071053565], [50.05806113457996, 26.2329839250221]]]","POLYGON ((50.05806113457996 26.2329839250221, 50.06165439571644 26.2329839250221, 50.06165439571644 26.22976071053565, 50.05806113457996 26.22976071053565, 50.05806113457996 26.2329839250221))",POINT (50.0598577651482 26.23137231777888),True
62605,773672,12341432211311,14,400 meters x 400 meters,574,554.0,20.0,3587.5,34,34.0,34.0,"[[[50.06524765685291, 26.429430756930078], [50.06884091798939, 26.429430756930078], [50.06884091798939, 26.426213006864526], [50.06524765685291, 26.426213006864526], [50.06524765685291, 26.429430756930078]]]","POLYGON ((50.06524765685291 26.429430756930078, 50.06884091798939 26.429430756930078, 50.06884091798939 26.426213006864526, 50.06524765685291 26.426213006864526, 50.06524765685291 26.429430756930078))",POINT (50.06704428742115 26.4278218818973),True
62609,774514,12341432231111,14,400 meters x 400 meters,122,82.0,40.0,762.5,32,32.0,32.0,"[[[50.06524765685291, 26.390811830315617], [50.06884091798939, 26.390811830315617], [50.06884091798939, 26.38759300302571], [50.06524765685291, 26.38759300302571], [50.06524765685291, 26.390811830315617]]]","POLYGON ((50.06524765685291 26.390811830315617, 50.06884091798939 26.390811830315617, 50.06884091798939 26.38759300302571, 50.06524765685291 26.38759300302571, 50.06524765685291 26.390811830315617))",POINT (50.06704428742115 26.38920241667066),True
62697,774163,12341432414332,14,400 meters x 400 meters,378,200.0,178.0,2362.5,30,27.0,32.0,"[[[50.09758700708121, 26.29420801500768], [50.101180268217696, 26.29420801500768], [50.101180268217696, 26.290986499486444], [50.09758700708121, 26.290986499486444], [50.09758700708121, 26.29420801500768]]]","POLYGON ((50.09758700708121 26.29420801500768, 50.101180268217696 26.29420801500768, 50.101180268217696 26.290986499486444, 50.09758700708121 26.290986499486444, 50.09758700708121 26.29420801500768))",POINT (50.09938363764945 26.29259725724706),True
62762,773808,12341432223243,14,400 meters x 400 meters,1,,,6.3,28,,,"[[[50.14429940185543, 26.406904620712886], [50.14789266299191, 26.406904620712886], [50.14789266299191, 26.403686242132594], [50.14429940185543, 26.403686242132594], [50.14429940185543, 26.406904620712886]]]","POLYGON ((50.14429940185543 26.406904620712886, 50.14789266299191 26.406904620712886, 50.14789266299191 26.403686242132594, 50.14429940185543 26.403686242132594, 50.14429940185543 26.406904620712886))",POINT (50.146096032423664 26.40529543142274),True
62918,769264,12341434421231,14,400 meters x 400 meters,187,93.0,94.0,1168.8,24,26.0,22.0,"[[[50.137112879582475, 26.126570716563617], [50.14070614071895, 26.126570716563617], [50.14070614071895, 26.123344557875328], [50.137112879582475, 26.123344557875328], [50.137112879582475, 26.126570716563617]]]","POLYGON ((50.137112879582475 26.126570716563617, 50.14070614071895 26.126570716563617, 50.14070614071895 26.123344557875328, 50.137112879582475 26.123344557875328, 50.137112879582475 26.126570716563617))",POINT (50.13890951015072 26.12495763721947),True
62958,773034,12341434223234,14,400 meters x 400 meters,189,92.0,97.0,1181.3,22,23.0,22.0,"[[[50.14070614071895, 26.200747760692092], [50.14429940185543, 26.200747760692092], [50.14429940185543, 26.19752365313281], [50.14070614071895, 26.19752365313281], [50.14070614071895, 26.200747760692092]]]","POLYGON ((50.14070614071895 26.200747760692092, 50.14429940185543 26.200747760692092, 50.14429940185543 26.19752365313281, 50.14070614071895 26.19752365313281, 50.14070614071895 26.200747760692092))",POINT (50.142502771287184 26.199135706912454),True
