Business ID,District,City,Latitude,Longitude,POI Name,POI Latitude,POI Longitude,Category,Rating,Popularity,Business Type
8021,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Park Coffee,26.382487,50.097539,Coffee Shop,8.5,0.9824337900962206,Coffee Shop
8022,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Starbucks (ستاربكس),26.401618,50.115742,Coffee Shop,8.9,0.9674258666583808,Coffee Shop
8023,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Starbucks (ستاربكس),26.399071,50.104867,Coffee Shop,9.0,0.988544676796238,Coffee Shop
8024,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,KYAN (كيان),26.383775,50.097323,Coffee Shop,8.4,0.9895907777398004,Coffee Shop
8025,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Labiba,26.367464,50.09336,Coffee Shop,8.7,0.9811494681457084,Coffee Shop
8026,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Tim Hortons (تيم هورتنز),26.400097,50.116794,Coffee Shop,8.5,0.9979595852882992,Coffee Shop
8027,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Road Café,26.377219,50.089819,Coffee Shop,8.8,0.9914861883603144,Coffee Shop
8028,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Ratio Speciality Coffee (ريشيو للقهوة المختصة),26.37146,50.089934,Coffee Shop,8.7,0.9922215662513336,Coffee Shop
8029,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,MINA (مينا),26.373081,50.100454,Coffee Shop,8.1,0.9527908108835929,Coffee Shop
8030,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,BRIGHT (برايت),26.372574,50.098952,Café,8.1,0.9292276460657284,Coffee Shop
8031,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,CHIMNEY Roasting & Beans (محمصه مدخنه للقهوة المختصة),26.377618,50.101249,Coffee Shop,7.9,0.8991600120146247,Coffee Shop
8032,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,مجلس المساء كافيه,26.365602,50.094777,Coffee Shop,8.3,0.9837906140923262,Coffee Shop
8033,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Operations (اوبيريشنز),26.383302,50.097029,Coffee Shop,7.9,0.8978653326290278,Coffee Shop
8034,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,كوستا كوفي - الشرقية,26.400957,50.116567,Coffee Shop,8.0,0.9910304612165844,Coffee Shop
8035,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,سينزيو,26.400281,50.116745,Coffee Shop,7.8,0.6322281950097878,Coffee Shop
8036,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,dip n dip (Dip N Dip),26.40031,50.1152,Café,7.7,0.9221431604677418,Coffee Shop
8037,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,ستاربكس,26.380995,50.148118,Coffee Shop,7.7,0.9946348486260862,Coffee Shop
8038,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Cafe Liwan (قهوة ليوان),26.401203,50.116266,Café,7.4,0.9221224455975722,Coffee Shop
8039,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Third (ثيرد),26.387555,50.104488,Coffee Shop,7.1,0.003780463805943,Coffee Shop
8040,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Moroccan Taste,26.400759,50.115301,Tea Room,6.7,0.9730706687795834,Coffee Shop
8041,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Coffee Valley (وادي القهوة),26.373408,50.091061,Coffee Shop,6.7,0.972034925271106,Coffee Shop
8042,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Dunkin' Donuts Drive-Through,26.374454,50.118347,Donut Shop,,0.899097867404116,Coffee Shop
8043,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Al Jood Cafe (قهوة الجود),26.379,50.099583,Café,6.0,0.9206931195558732,Coffee Shop
8044,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,استراحة الجامعيين للمناسبات,26.377383,50.111484,Coffee Shop,,0.9660897575324446,Coffee Shop
8045,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Joffreys,26.37892,50.110606,Coffee Shop,,0.8471656878890511,Coffee Shop
8046,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Derby Coffee (دربي كوفي),26.385984,50.118029,Coffee Shop,,0.4952925457539694,Coffee Shop
8047,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,مجلس نجد,26.378297,50.103673,Coffee Shop,,0.5483329708231054,Coffee Shop
8048,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,Derbi Coffee (دربي كافيه),26.38308,50.1046,Coffee Shop,,0.0011911050347491,Coffee Shop
8049,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,شاهي خالد,26.373666,50.102447,Tea Room,,0.9645361422697284,Coffee Shop
8050,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,مهيّلة الجود,26.380293,50.101135,Café,,0.728500554122777,Coffee Shop
8051,Al Firdaws Dist.,Dammam,26.3776331,50.1183327,BRIGHTaa,26.372573,50.098949,Coffee Shop,,0.8525722690033041,Coffee Shop
8052,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Valen Specialty Coffee & Bakery,26.466374,50.03705,Coffee Shop,9.2,0.9985374796138746,Coffee Shop
8053,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Boho Specialty Coffee (بوهو قهوة مختصة),26.467374,50.04036,Coffee Shop,9.1,0.99865680930624,Coffee Shop
8054,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Sova,26.467984,50.046665,Coffee Shop,9.0,0.9998279402750944,Coffee Shop
8055,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Soren Coffee,26.471294,50.04801,Café,8.6,0.9894457736486136,Coffee Shop
8056,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,1 Oak - One Of A Kind (ون اوف كايند),26.480316,50.043749,Coffee Shop,9.0,0.9837595417870718,Coffee Shop
8057,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Innovation Coffee,26.482686,50.044426,Coffee Shop,9.2,0.995888098271344,Coffee Shop
8058,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Beta Bakery & Coffee,26.476692,50.042964,Coffee Shop,8.3,0.996295384378906,Coffee Shop
8059,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Crepe Roll (كريب رول),26.468519,50.047048,Café,8.0,0.9915915957184334,Coffee Shop
8060,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Jibal Speciality Coffee,26.4689,50.045131,Coffee Shop,7.9,0.9469877650800704,Coffee Shop
8061,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,ACE (ايس),26.467515,50.059517,Coffee Shop,8.7,0.9618949963231106,Coffee Shop
8062,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Émilien Cafe,26.456673,50.062232,Café,8.9,0.976043252648914,Coffee Shop
8063,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Starbucks (ستاربكس),26.461041,50.062709,Coffee Shop,8.9,0.9770893535924764,Coffee Shop
8064,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Tim Hortons (تيم هورتنز),26.468223,50.060633,Coffee Shop,8.7,0.922132803032657,Coffee Shop
8065,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Lagomera Coffee,26.479411,50.046063,Coffee Shop,8.3,0.908233125148888,Coffee Shop
8066,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Starbucks (ستاربكس),26.466708,50.008118,Coffee Shop,8.6,0.9998334626771512,Coffee Shop
8067,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Divided Coffee Lounge,26.482554,50.05163,Coffee Shop,8.6,0.9531222488063056,Coffee Shop
8068,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Delle Rose (café & Restaurant),26.472966,50.04842,Café,8.0,0.9616257030109064,Coffee Shop
8069,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,شاي شنب,26.477438,50.042556,Tea Room,8.0,0.9971971391921438,Coffee Shop
8070,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Kav Specialized Coffee,26.46298,50.063263,Coffee Shop,8.5,0.9751732281017929,Coffee Shop
8071,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Blue Sky,26.465265,50.0248,Coffee Shop,7.5,0.9957414390998026,Coffee Shop
8072,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Tim Hortons,26.436701,50.033922,Coffee Shop,8.0,0.9998037384117038,Coffee Shop
8073,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Verocci Cafe,26.454256,50.061719,Café,7.7,0.9654061668168494,Coffee Shop
8074,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Starbucks (ستاربكس),26.47625,50.055786,Coffee Shop,7.6,0.9568509254368248,Coffee Shop
8075,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,مقهى فرجان الأول,26.462273,50.064516,Coffee Shop,7.5,0.92430786440046,Coffee Shop
8076,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Lady Latte Cafe (مقهى ليدي لاتيه),26.482539,50.051931,Coffee Shop,7.4,0.8771608198945613,Coffee Shop
8077,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Newflavor,26.476411,50.04656,Café,7.0,0.1110109892386249,Coffee Shop
8078,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,18/11 (١٨/١١),26.467816,50.059567,Coffee Shop,7.1,0.4548467617479207,Coffee Shop
8079,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Fontaine Bleue Coffe,26.477072,50.046208,Coffee Shop,6.9,0.9384457632911786,Coffee Shop
8080,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Hexa Coffee,26.464064,50.03014,Coffee Shop,,0.7968229900905967,Coffee Shop
8081,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,مقهى أوقات المزاج,26.461196,50.030121,Café,,0.998444235000348,Coffee Shop
8082,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Brunch,26.468617,50.036891,Coffee Shop,,0.3117829100488503,Coffee Shop
8083,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Costiera Coffee,26.467667,50.04129,Coffee Shop,,0.9935686920012587,Coffee Shop
8084,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Derby Coffee (دربي كافيه),26.463358,50.025068,Coffee Shop,,0.996317703026849,Coffee Shop
8085,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Victoria Maple,26.467916,50.042151,Café,,0.9782236417594882,Coffee Shop
8086,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,بلو سكاي,26.465482,50.025013,Coffee Shop,,0.175222330761599,Coffee Shop
8087,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Inno Store & Coffee,26.468316,50.043393,Coffee Shop,,0.9981187950118712,Coffee Shop
8088,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Coffee Time,26.473529,50.041101,Café,,0.0151526568797995,Coffee Shop
8089,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Sova,26.468062,50.046918,Coffee Shop,,0.2680060654806735,Coffee Shop
8090,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Kyan (كيان),26.465557,50.047956,Coffee Shop,,0.9868935076020192,Coffee Shop
8091,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Il Forno,26.465526,50.048718,Coffee Shop,,0.7426238204613649,Coffee Shop
8092,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Cup Of Karak,26.462324,50.049516,Café,,0.4183543776297417,Coffee Shop
8093,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,La Rosetta (لا روزيتا),26.470267,50.047373,Coffee Shop,,0.9437694849247532,Coffee Shop
8094,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Razgi Cafe (رازقي كافيه),26.470027,50.047716,Café,,0.9276533159328424,Coffee Shop
8095,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Manto Rose (مانتو روز),26.467348,50.018435,Coffee Shop,,0.999265418731046,Coffee Shop
8096,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Nightowl.sa,26.468306,50.050304,Coffee Shop,,0.1471170079441527,Coffee Shop
8097,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Daily Sun Cafe,26.472643,50.047853,Restaurant,,0.6132533739344789,Coffee Shop
8098,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Halit Coffee,26.458285,50.01604,Café,,0.181735914916326,Coffee Shop
8099,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Joffrey's,26.467425,50.015634,Café,,0.1321139004331268,Coffee Shop
8100,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,Fb Cafe,26.476842,50.046446,Café,,0.580886389294555,Coffee Shop
8101,Ar Rabiyah Dist.,Dammam,26.4629072,50.0344304,7Roofcafe,26.477641,50.045998,Coffee Shop,,0.0262457405048213,Coffee Shop
8102,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Boho Specialty Coffee (بوهو قهوة مختصة),26.467374,50.04036,Coffee Shop,9.1,0.99865680930624,Coffee Shop
8103,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Sova,26.467984,50.046665,Coffee Shop,9.0,0.9998279402750944,Coffee Shop
8104,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Valen Specialty Coffee & Bakery,26.466374,50.03705,Coffee Shop,9.2,0.9985374796138746,Coffee Shop
8105,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Soren Coffee,26.471294,50.04801,Café,8.6,0.9894457736486136,Coffee Shop
8106,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Crepe Roll (كريب رول),26.468519,50.047048,Café,8.0,0.9915915957184334,Coffee Shop
8107,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Jibal Speciality Coffee,26.4689,50.045131,Coffee Shop,7.9,0.9469877650800704,Coffee Shop
8108,Ad Danah Dist.,Dammam,26.4657741,50.0433283,1 Oak - One Of A Kind (ون اوف كايند),26.480316,50.043749,Coffee Shop,9.0,0.9837595417870718,Coffee Shop
8109,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Innovation Coffee,26.482686,50.044426,Coffee Shop,9.2,0.995888098271344,Coffee Shop
8110,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Beta Bakery & Coffee,26.476692,50.042964,Coffee Shop,8.3,0.996295384378906,Coffee Shop
8111,Ad Danah Dist.,Dammam,26.4657741,50.0433283,ACE (ايس),26.467515,50.059517,Coffee Shop,8.7,0.9618949963231106,Coffee Shop
8112,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Tim Hortons (تيم هورتنز),26.468223,50.060633,Coffee Shop,8.7,0.922132803032657,Coffee Shop
8113,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Starbucks (ستاربكس),26.461041,50.062709,Coffee Shop,8.9,0.9770893535924764,Coffee Shop
8114,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Émilien Cafe,26.456673,50.062232,Café,8.9,0.976043252648914,Coffee Shop
8115,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Delle Rose (café & Restaurant),26.472966,50.04842,Café,8.0,0.9616257030109064,Coffee Shop
8116,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Lagomera Coffee,26.479411,50.046063,Coffee Shop,8.3,0.908233125148888,Coffee Shop
8117,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Divided Coffee Lounge,26.482554,50.05163,Coffee Shop,8.6,0.9531222488063056,Coffee Shop
8118,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Kav Specialized Coffee,26.46298,50.063263,Coffee Shop,8.5,0.9751732281017929,Coffee Shop
8119,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Shajarah (شجرة),26.487185,50.051289,Tea Room,8.9,0.9766193944039862,Coffee Shop
8120,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Starbucks (ستاربكس),26.462292,50.068479,Coffee Shop,8.9,0.9970067012604998,Coffee Shop
8121,Ad Danah Dist.,Dammam,26.4657741,50.0433283,شاي شنب,26.477438,50.042556,Tea Room,8.0,0.9971971391921438,Coffee Shop
8122,Ad Danah Dist.,Dammam,26.4657741,50.0433283,PappaRoti Cafe (باباروتي كافيه),26.462396,50.06472,Café,8.3,0.964691503796,Coffee Shop
8123,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Dèjavu Coffee,26.484493,50.052658,Coffee Shop,8.4,0.9890729059855616,Coffee Shop
8124,Ad Danah Dist.,Dammam,26.4657741,50.0433283,8Oz COFFEE,26.453242,50.062816,Coffee Shop,8.2,0.974655356347554,Coffee Shop
8125,Ad Danah Dist.,Dammam,26.4657741,50.0433283,ستاربكس,26.490974,50.046496,Coffee Shop,8.4,0.9770026830203145,Coffee Shop
8126,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Verocci Cafe Saihat5 ༄ ڤيروتشي كافيه,26.491997,50.046644,Café,8.3,0.984285166730548,Coffee Shop
8127,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Starbucks (ستاربكس),26.47625,50.055786,Coffee Shop,7.6,0.9568509254368248,Coffee Shop
8128,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Verocci Cafe,26.454256,50.061719,Café,7.7,0.9654061668168494,Coffee Shop
8129,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Blue Sky,26.465265,50.0248,Coffee Shop,7.5,0.9957414390998026,Coffee Shop
8130,Ad Danah Dist.,Dammam,26.4657741,50.0433283,مقهى فرجان الأول,26.462273,50.064516,Coffee Shop,7.5,0.92430786440046,Coffee Shop
8131,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Lady Latte Cafe (مقهى ليدي لاتيه),26.482539,50.051931,Coffee Shop,7.4,0.8771608198945613,Coffee Shop
8132,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Once upon a time,26.492097,50.037669,Coffee Shop,7.6,0.8884630126485243,Coffee Shop
8133,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Mado,26.462122,50.06728,Coffee Shop,7.4,0.7171902350102021,Coffee Shop
8134,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Newflavor,26.476411,50.04656,Café,7.0,0.1110109892386249,Coffee Shop
8135,Ad Danah Dist.,Dammam,26.4657741,50.0433283,18/11 (١٨/١١),26.467816,50.059567,Coffee Shop,7.1,0.4548467617479207,Coffee Shop
8136,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Café Liwan (قهوة الليوان),26.462581,50.064908,Café,7.3,0.9598338667412402,Coffee Shop
8137,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Fontaine Bleue Coffe,26.477072,50.046208,Coffee Shop,6.9,0.9384457632911786,Coffee Shop
8138,Ad Danah Dist.,Dammam,26.4657741,50.0433283,iMint Cafe,26.488428,50.047114,Café,7.1,0.0360291299348409,Coffee Shop
8139,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Victoria Maple,26.467916,50.042151,Café,,0.9782236417594882,Coffee Shop
8140,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Inno Store & Coffee,26.468316,50.043393,Coffee Shop,,0.9981187950118712,Coffee Shop
8141,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Costiera Coffee,26.467667,50.04129,Coffee Shop,,0.9935686920012587,Coffee Shop
8142,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Kyan (كيان),26.465557,50.047956,Coffee Shop,,0.9868935076020192,Coffee Shop
8143,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Il Forno,26.465526,50.048718,Coffee Shop,,0.7426238204613649,Coffee Shop
8144,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Razgi Cafe (رازقي كافيه),26.470027,50.047716,Café,,0.9276533159328424,Coffee Shop
8145,Ad Danah Dist.,Dammam,26.4657741,50.0433283,La Rosetta (لا روزيتا),26.470267,50.047373,Coffee Shop,,0.9437694849247532,Coffee Shop
8146,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Cup Of Karak,26.462324,50.049516,Café,,0.4183543776297417,Coffee Shop
8147,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Brunch,26.468617,50.036891,Coffee Shop,,0.3117829100488503,Coffee Shop
8148,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Coffee Time,26.473529,50.041101,Café,,0.0151526568797995,Coffee Shop
8149,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Daily Sun Cafe,26.472643,50.047853,Restaurant,,0.6132533739344789,Coffee Shop
8150,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Fb Cafe,26.476842,50.046446,Café,,0.580886389294555,Coffee Shop
8151,Ad Danah Dist.,Dammam,26.4657741,50.0433283,Hexa Coffee,26.464064,50.03014,Coffee Shop,,0.7968229900905967,Coffee Shop
8152,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,شاي عبق,26.434268,50.128406,Tea Room,8.3,0.991092605827093,Coffee Shop
8153,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,7 Grams | ٧ جرام (٧ جرام للقهوة المختصة),26.451182,50.131134,Coffee Shop,9.2,0.9967063356430412,Coffee Shop
8154,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Ratio Speciality Coffee (ريشيو للقهوة المختصة),26.452074,50.130308,Coffee Shop,9.2,0.9975142155796538,Coffee Shop
8155,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,017 Cafe,26.451996,50.130228,Coffee Shop,9.1,0.9976695771059256,Coffee Shop
8156,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Troy (تروي),26.452454,50.124545,Café,9.0,0.9916208350164164,Coffee Shop
8157,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Habits (هابيتس),26.452591,50.124033,Coffee Shop,9.0,0.9546344343286828,Coffee Shop
8158,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Starbucks (ستاربكس),26.45491,50.11388,Coffee Shop,9.2,0.99885032470559,Coffee Shop
8159,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Park Coffee,26.451734,50.127202,Coffee Shop,8.4,0.972811732902464,Coffee Shop
8160,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,قيصرية الواحة,26.429371,50.117122,Café,8.2,0.9948627121979512,Coffee Shop
8161,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Starbucks (ستاربكس),26.430711,50.13335,Coffee Shop,8.2,0.9940651896964235,Coffee Shop
8162,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,قهوة الطريق,26.439674,50.118311,Coffee Shop,7.8,0.9658515365254948,Coffee Shop
8163,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,24 Cafe,26.451228,50.130944,Coffee Shop,8.3,0.9795854954479072,Coffee Shop
8164,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Bastah Karak (بسطة كرك),26.450936,50.131199,Tea Room,8.2,0.979782286714518,Coffee Shop
8165,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Tim Hortons (تيم هورتنز),26.459142,50.121581,Coffee Shop,8.8,0.991134035567432,Coffee Shop
8166,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,قهوة أبو حيان,26.463514,50.132736,Coffee Shop,9.1,0.9935473179421848,Coffee Shop
8167,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Cereza Cafe & Roastery (مقهى ومحمصة سيريزا),26.464125,50.122635,Café,9.0,0.9341267128608272,Coffee Shop
8168,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Coffee Address (عنوان القهوة),26.463766,50.121752,Coffee Shop,8.9,0.9958259536608356,Coffee Shop
8169,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Dose (دوز),26.457896,50.120312,Coffee Shop,8.4,0.9737542594951786,Coffee Shop
8170,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Icons Coffee Couture,26.451596,50.127771,Coffee Shop,8.0,0.9775761530414608,Coffee Shop
8171,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,View Cafe,26.451949,50.126317,Café,8.0,0.9710509689380522,Coffee Shop
8172,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Alkarak (الكرك),26.414136,50.119659,Tea Room,8.8,0.96653512724109,Coffee Shop
8173,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,ستاربكس,26.440571,50.127659,Coffee Shop,7.4,0.9717656319589016,Coffee Shop
8174,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,مقهى شقاوة زمان,26.445632,50.118176,Coffee Shop,7.7,0.8863478648147572,Coffee Shop
8175,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Marsa Café,26.460289,50.112737,Café,8.5,0.9743032035546716,Coffee Shop
8176,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Scarface,26.454049,50.120242,Coffee Shop,7.9,0.9734228215724658,Coffee Shop
8177,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Butlers Chocolate Cafe,26.461372,50.121171,Café,8.3,0.9433966172617012,Coffee Shop
8178,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,كاريبو,26.454459,50.105536,"Cafe, Coffee, and Tea House",8.0,0.9481817522708677,Coffee Shop
8179,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,ستاربكس,26.428519,50.107585,Coffee Shop,7.7,0.9473220851588312,Coffee Shop
8180,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,ستاربكس,26.457594,50.132462,Coffee Shop,7.7,0.9260789857999564,Coffee Shop
8181,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Tim Hortons,26.456027,50.105241,Coffee Shop,7.8,0.9518793565961324,Coffee Shop
8182,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Pianolla Cafe,26.463552,50.11385,General Contractor,8.1,0.9560741178054668,Coffee Shop
8183,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Dar Najd Ladies Center,26.441875,50.122287,Health and Beauty Service,6.4,0.9037897854975194,Coffee Shop
8184,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Spar Cafe,26.460941,50.121048,Café,6.5,0.9186319899740027,Coffee Shop
8185,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,زين,26.456455,50.129331,Coffee Shop,6.3,0.9752043004070472,Coffee Shop
8186,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,وناسه كافيه,26.420415,50.107059,Café,6.4,0.9467524262291686,Coffee Shop
8187,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Coffee Valley (وادي القهوة),26.413057,50.115566,Coffee Shop,6.4,0.9368921480284622,Coffee Shop
8188,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,دوانية ابناء البخيت,26.434772,50.122384,Tea Room,,0.9021222384488704,Coffee Shop
8189,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Saadeddin Coffee,26.43696,50.130681,Café,,0.925032884856394,Coffee Shop
8190,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Ramisis Kennel,26.433386,50.119318,Pet Café,,0.9478606717832396,Coffee Shop
8191,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Coffee Moments,26.434707,50.117195,Coffee Shop,,0.0118178334317289,Coffee Shop
8192,Al Mazruiyah Dist.,Dammam,26.4386933,50.1249994,Jolie Dame,26.461603,50.12259,Health and Beauty Service,6.0,0.9510611192244351,Coffee Shop
